Class Accuracy,Bitwise Accuracy,Bitwise Recall,Bitwise Precision,Bitwise F1,Mean Hamming Distance,Mean Error Distance,Training,Model
0.769474034620506,0.9520223035952063,0.9221217059054897,0.9794980453012624,0.949944286065728,0.28786617842876167,1.2487364620938628,Base,ML
0.7744673768308922,0.946779294274301,0.9249311681744115,0.9658227476750667,0.9449347741852155,0.3193242343541944,1.4158671586715867,CB,MC
0.7455892143808256,0.9382767421216156,0.8948418272742598,0.9782849069353154,0.9347047775560512,0.37033954727030627,1.4556754988550866,CB,ML
0.7332723035952063,0.9289558366622281,0.9031859302129572,0.950449385052034,0.9262151027111124,0.42626498002663116,1.5981279251170046,LB,MC
0.7733854860186418,0.9491372614292055,0.9336966904534472,0.962160910222634,0.947715120838383,0.30517643142476697,1.3466764597869996,LB,ML
0.7197902796271638,0.9333666222814025,0.8958813283137608,0.9667131510337719,0.9299504228638087,0.39980026631158455,1.4267894267894268,Base,MC
0.7643142476697736,0.9511900798934754,0.9205765016575828,0.9793179712483936,0.9490391438460314,0.29285952063914783,1.242584745762712,Base,ML
0.7733022636484687,0.9465573679538394,0.9251840197786144,0.9651241171126286,0.9447321236462742,0.32065579227696406,1.4144640234948604,CB,MC
0.7427596537949401,0.937777407900577,0.8935213800078665,0.9785846153846154,0.9341204805122332,0.37333555259653795,1.4513102555807182,CB,ML
0.7282789613848203,0.9284010208610741,0.9023992807776592,0.9500709891150023,0.9256217400074926,0.42959387483355527,1.581010719754977,LB,MC
0.7744673768308922,0.9491095206391478,0.9335000280946227,0.9622925656694373,0.9476776521255509,0.3053428761651132,1.3538745387453874,LB,ML
0.7257822902796272,0.9341017532179317,0.8967803562398157,0.967360669151741,0.9307343529034421,0.39538948069241014,1.4418816388467375,Base,MC
0.7641478029294274,0.9512594318686196,0.9207169747710289,0.9793210614391585,0.9491152364678966,0.2924434087882823,1.2399435426958363,Base,ML
0.7680592543275633,0.9455864403018198,0.9229083553407877,0.9653530811954509,0.9436536776639903,0.32648135818908125,1.4076067456045926,CB,MC
0.740262982689747,0.937402907234798,0.8922009327414733,0.9791570314186169,0.9336586943419525,0.3755825565912117,1.4460108939442486,CB,ML
0.7217043941411452,0.9273884820239681,0.9008821711524414,0.9494566665679685,0.9245318379056324,0.43566910785619173,1.5654904306220097,LB,MC
0.7665612516644474,0.9473757212605415,0.9317862561105804,0.9604424881269548,0.9458973847075265,0.315745672436751,1.352584670231729,LB,ML
0.7177929427430093,0.9328534176653351,0.8947575434061921,0.9667607686003096,0.9293666194902023,0.40287949400798934,1.4276024771453848,Base,MC
0.7587383488681758,0.9499694851309365,0.9196212844861493,0.97771737507094,0.9477798850491509,0.3001830892143808,1.2442221455674372,Base,ML
0.7653961384820239,0.9449067909454061,0.9232454908130584,0.9636384962758783,0.9430096418732782,0.3305592543275632,1.4090102873359347,CB,MC
0.7375166444740346,0.936750998668442,0.8925661628364331,0.9773580262105458,0.9330396475770926,0.3794940079893475,1.4457831325301205,CB,ML
0.724034620505992,0.9290529294274301,0.9032702140810249,0.9505661827750347,0.9263148796404339,0.42568242343541945,1.5425211097708083,LB,MC
0.7678928095872171,0.9479027962716379,0.9328257571500814,0.9605126128211062,0.9464667483823151,0.3125832223701731,1.3467192542129796,LB,ML
0.7261151797603196,0.9348507545494895,0.8977917626566275,0.9679236710586098,0.9315395939308254,0.3908954727030626,1.4272257672439987,Base,MC
0.7676431424766977,0.9524384154460719,0.9227116929819632,0.979773873094478,0.9503870360992548,0.2853695073235686,1.2281518624641834,Base,ML
0.7732190412782957,0.9468902574345317,0.9260830477046693,0.9649307690055912,0.9451078775715004,0.31865845539280957,1.405137614678899,CB,MC
0.7433422103861518,0.9394279849090102,0.8971736809574647,0.9783401243834441,0.9360005862094233,0.3634320905459387,1.4160181582360571,CB,ML
0.7322736351531292,0.9310641367066134,0.9054054054054054,0.952616021282885,0.9284109241760774,0.4136151797603196,1.5449176251165682,LB,MC
0.7733854860186418,0.9505243009320905,0.9362813957408552,0.9624837545126353,0.9492017829932069,0.29685419440745675,1.3099522585383767,LB,ML
0.7250332889480693,0.934448513093653,0.8984098443557903,0.9664530947775629,0.9311901225939838,0.39330892143808255,1.4303874092009685,Base,MC
0.7647303595206392,0.9517448956946294,0.9214474349609485,0.9796003703593082,0.9496344553022077,0.2895306258322237,1.2306331800495225,Base,ML
0.771055259653795,0.946488015978695,0.9240602348710457,0.9660753098748752,0.9446008041355543,0.32107190412782954,1.4023991275899672,CB,MC
0.7365179760319573,0.9371532401242787,0.8922571219868517,0.9785549221999692,0.9334156269746801,0.37708055925432754,1.4311433986102338,CB,ML
0.7276964047936085,0.929427430093209,0.9035230656852279,0.9510853492636187,0.9266943291839558,0.4234354194407457,1.5550122249388754,LB,MC
0.7697237017310253,0.9486656679982246,0.9335562173400012,0.9613481845797772,0.9472483929360453,0.3080059920106525,1.3375496928080954,LB,ML
0.7330226364846871,0.9365845539280959,0.9004888464347924,0.9688652439393023,0.9334265245500611,0.38049267643142476,1.4251870324189526,Base,MC
0.7749667110519307,0.953173546382601,0.9238354778895319,0.9801776558960296,0.9511729484249805,0.2809587217043941,1.2485207100591715,Base,ML
0.7756324900133156,0.947888925876609,0.9267573186492105,0.9663122125552919,0.9461215241427773,0.3126664447403462,1.393545994065282,CB,MC
0.7437583222370173,0.937777407900577,0.8929313929313929,0.9792038942633557,0.9340798213131135,0.37333555259653795,1.4569665475803832,CB,ML
0.7328561917443409,0.9306480248557479,0.9059672978591897,0.9512389380530973,0.9280513425619477,0.41611185086551267,1.557632398753894,LB,MC
0.7748002663115846,0.9497614292055038,0.9335843119626903,0.963523544421248,0.9483176849975742,0.3014314247669774,1.3385070214338508,LB,ML
0.7308588548601864,0.9357523302263648,0.8992245884137776,0.9683831538182258,0.9325233808233546,0.3854860186418109,1.4322820037105752,Base,MC
0.7633155792276964,0.9509681535730138,0.9213069618475024,0.9781071971843589,0.9488578000896979,0.29419107856191745,1.2429676511954992,Base,ML
0.7688082556591211,0.9449761429205504,0.9231331123223016,0.9638886444307548,0.9430707633138642,0.33014314247669774,1.4280057595392368,CB,MC
0.7364347536617842,0.936196182867288,0.8910490532112154,0.9777421542635181,0.9323847601128881,0.3828229027962716,1.4524786864540575,CB,ML
0.7277796271637816,0.9283871504660453,0.9020340506826994,0.9503892490305775,0.9255805238047192,0.4296770972037284,1.5784163864261693,LB,MC
0.761318242343542,0.9472231469152241,0.9312243636567961,0.9606700866591311,0.9457180763798736,0.31666111850865514,1.3267085076708507,LB,ML
0.7246171770972037,0.9343652907234798,0.8972579648255324,0.9674360838482976,0.9310264408360786,0.3938082556591212,1.4300392867935932,Base,MC
0.7625665778961385,0.9511484687083888,0.9202955554306905,0.9795167753124813,0.9489831392317052,0.2931091877496671,1.2344900105152472,Base,ML
0.7720539280958721,0.9461689968930315,0.9238916671349103,0.9655871039727516,0.9442793355443568,0.3229860186418109,1.4169404892296458,CB,MC
0.743508655126498,0.9384570572569907,0.8945608810473675,0.9789700230591852,0.9348639880209633,0.3692576564580559,1.4396495781959766,CB,ML
0.7296105193075899,0.9282623169107856,0.9027083216272406,0.9494976359338061,0.9255119970043495,0.4304260985352863,1.5918744228993535,LB,MC
0.7730525965379494,0.949470150909898,0.9342585829072315,0.9622941806291055,0.9480691650867414,0.30317909454061254,1.335900256692336,LB,ML
