Noise,Class Accuracy,Bitwise Accuracy,Bitwise Recall,Bitwise Precision,Bitwise F1,Mean Hamming Distance,Mean Error Distance,Trial,Training,Model
0.066,0.8676716917922948,0.9558905639307649,0.9898705683736635,0.9262769878883623,0.9570184983677911,0.2646566164154104,2.0,0,CB,MC
0.07200000000000001,0.8383045525902669,0.9518576661433804,0.9941551540913921,0.9153620352250489,0.9531329597554764,0.28885400313971743,1.7864077669902914,0,CB,MC
0.078,0.7977346278317152,0.9309600862998921,0.9928806133625411,0.8818093385214008,0.9340546110252446,0.41423948220064727,2.048,0,CB,MC
0.084,0.7431972789115646,0.9197845804988662,0.9872018615474113,0.8667007150153218,0.9230350829480555,0.4812925170068027,1.8741721854304636,0,CB,MC
0.09,0.6493055555555556,0.8914930555555556,0.9876905041031653,0.8263854830799412,0.8998664886515354,0.6510416666666666,1.8564356435643565,0,CB,MC
0.0,0.9783333333333334,0.9955555555555555,0.9966120835686053,0.9943661971830986,0.9954878736604625,0.02666666666666667,1.2307692307692308,0,CB,ML
0.006,0.9880341880341881,0.998005698005698,0.9970980847359258,0.9988372093023256,0.9979668893406912,0.011965811965811967,1.0,0,CB,ML
0.012,0.9839743589743589,0.9970619658119658,0.9957127545551983,0.9983879634605051,0.9970485645291118,0.017628205128205128,1.1,0,CB,ML
0.018000000000000002,0.9920760697305864,0.9981510829371368,0.9978779840848806,0.9984076433121019,0.9981427434332714,0.011093502377179081,1.4,0,CB,ML
0.024,0.9738134206219312,0.9953627932351337,0.993431855500821,0.9972527472527473,0.9953386344941048,0.027823240589198037,1.0625,0,CB,ML
0.03,0.9903536977491961,0.997588424437299,0.9989189189189189,0.9962264150943396,0.9975708502024292,0.014469453376205787,1.5,0,CB,ML
0.036000000000000004,0.9879101899827288,0.9971214738054116,0.9976608187134502,0.9964953271028038,0.9970777323202805,0.017271157167530225,1.4285714285714286,0,CB,ML
0.042,0.9729299363057324,0.9949575371549894,0.9967845659163987,0.993059263214095,0.994918427387002,0.030254777070063694,1.1176470588235294,0,CB,ML
0.048,0.9707401032702238,0.9942627653471027,0.9947704822777454,0.9936157864190366,0.9941927990708479,0.03442340791738382,1.1764705882352942,0,CB,ML
0.054,0.9608177172061328,0.9911981828506531,0.9976811594202899,0.9845537757437071,0.9910739994241291,0.05281090289608177,1.3478260869565217,0,CB,ML
0.06,0.9683098591549296,0.9938380281690141,0.9981938591210114,0.9892601431980907,0.9937069223853761,0.03697183098591549,1.1666666666666667,0,CB,ML
0.066,0.9413735343383585,0.9840871021775545,0.9977490151941475,0.9709748083242059,0.984179850124896,0.09547738693467336,1.6285714285714286,0,CB,ML
0.07200000000000001,0.9434850863422292,0.9879644165358451,0.9968119022316685,0.9791231732776617,0.9878883622959452,0.07221350078492936,1.2777777777777777,0,CB,ML
0.078,0.9271844660194175,0.9838187702265372,0.9967141292442497,0.9711846318036286,0.9837837837837837,0.0970873786407767,1.3333333333333333,0,CB,ML
0.084,0.9200680272108843,0.9812925170068028,0.997673065735893,0.9651097355092854,0.9811212814645308,0.11224489795918367,1.4042553191489362,0,CB,ML
0.09,0.9027777777777778,0.9780092592592593,0.9923798358733881,0.964123006833713,0.9780473714615829,0.13194444444444445,1.3571428571428572,0,CB,ML
0.0,0.9833333333333333,0.995,0.9943534726143421,0.9954776710005653,0.9949152542372882,0.03,1.8,0,LB,MC
0.006,0.9914529914529915,0.9985754985754985,0.9976784677887406,0.9994186046511628,0.9985477781004937,0.008547008547008548,1.0,0,LB,MC
0.012,0.9727564102564102,0.9946581196581197,0.9935691318327974,0.9957035445757251,0.9946351931330472,0.03205128205128205,1.1764705882352942,0,LB,MC
0.018000000000000002,0.9857369255150554,0.997094558901215,0.9984084880636604,0.9957671957671957,0.9970860927152317,0.017432646592709985,1.2222222222222223,0,LB,MC
0.024,0.9689034369885434,0.993998908892526,0.9923371647509579,0.9956068094453597,0.9939692982456141,0.03600654664484452,1.1578947368421053,0,LB,MC
0.03,0.9726688102893891,0.994908896034298,0.9978378378378379,0.9919398173025256,0.9948800862301267,0.03054662379421222,1.1176470588235294,0,LB,MC
0.036000000000000004,0.9758203799654577,0.9953943580886586,0.9982456140350877,0.9924418604651163,0.9953352769679301,0.027633851468048358,1.1428571428571428,0,LB,MC
0.042,0.9585987261146497,0.9912420382165605,0.9914255091103966,0.9908944831280129,0.991159924993303,0.052547770700636945,1.2692307692307692,0,LB,MC
0.048,0.963855421686747,0.9919678714859438,0.9930273097036607,0.9907246376811594,0.9918746372605919,0.04819277108433735,1.3333333333333333,0,LB,MC
0.054,0.9369676320272572,0.9858035207268597,0.9930434782608696,0.9782981153626499,0.9856156501726122,0.08517887563884156,1.3513513513513513,0,LB,MC
0.06,0.9454225352112676,0.9862089201877934,0.99157134256472,0.9803571428571428,0.985932355582161,0.08274647887323944,1.5161290322580645,0,LB,MC
0.066,0.9061976549413735,0.9731993299832495,0.9864940911648846,0.9605479452054795,0.9733481399222653,0.16080402010050251,1.7142857142857142,0,LB,MC
0.07200000000000001,0.8979591836734694,0.9754055468341183,0.9872476089266737,0.9636929460580913,0.9753280839895013,0.14756671899529042,1.4461538461538461,0,LB,MC
0.078,0.9061488673139159,0.9765372168284789,0.9830230010952903,0.9697460831982712,0.9763394071253739,0.1407766990291262,1.5,0,LB,MC
0.084,0.891156462585034,0.9725056689342404,0.9901105293775451,0.9551066217732884,0.9722936303913167,0.1649659863945578,1.515625,0,LB,MC
0.09,0.8576388888888888,0.9684606481481481,0.9800703399765534,0.9570692615912993,0.9684332464523603,0.1892361111111111,1.329268292682927,0,LB,MC
0.0,0.9766666666666667,0.995,0.9971767363071711,0.9926925238898258,0.9949295774647887,0.03,1.2857142857142858,0,LB,ML
0.006,0.9914529914529915,0.9985754985754985,0.9982588508415554,0.9988385598141696,0.9985486211901307,0.008547008547008548,1.0,0,LB,ML
0.012,0.9823717948717948,0.9967948717948718,0.9967845659163987,0.9967845659163987,0.9967845659163987,0.019230769230769232,1.0909090909090908,0,LB,ML
0.018000000000000002,0.9857369255150554,0.997094558901215,0.9978779840848806,0.996292372881356,0.9970845481049562,0.017432646592709985,1.2222222222222223,0,LB,ML
0.024,0.9787234042553191,0.9961811238406983,0.9961685823754789,0.9961685823754789,0.9961685823754789,0.022913256955810146,1.0769230769230769,0,LB,ML
0.03,0.9871382636655949,0.9965166130760986,0.9983783783783784,0.9946149703823371,0.9964931211222012,0.02090032154340836,1.625,0,LB,ML
0.036000000000000004,0.9810017271157168,0.9956822107081175,0.9988304093567252,0.9924462521789658,0.9956280967647917,0.025906735751295335,1.3636363636363635,0,LB,ML
0.042,0.9729299363057324,0.9944267515923567,0.9973204715969989,0.9914757591901971,0.9943895271172856,0.03343949044585987,1.2352941176470589,0,LB,ML
0.048,0.9586919104991394,0.9913941480206541,0.9965136548518303,0.9861989649223691,0.991329479768786,0.05163511187607573,1.25,0,LB,ML
0.054,0.9437819420783645,0.9880749574105622,0.9976811594202899,0.9783968163729392,0.9879448909299656,0.07155025553662692,1.2727272727272727,0,LB,ML
0.06,0.9507042253521126,0.9882629107981221,0.9981938591210114,0.9781710914454277,0.9880810488676997,0.07042253521126761,1.4285714285714286,0,LB,ML
0.066,0.9279731993299832,0.9798994974874372,0.9983117613956106,0.962561041779707,0.9801104972375692,0.12060301507537688,1.6744186046511629,0,LB,ML
0.07200000000000001,0.9340659340659341,0.9850863422291993,0.9968119022316685,0.9735339906590555,0.9850354423733264,0.08948194662480377,1.3571428571428572,0,LB,ML
0.078,0.919093851132686,0.982740021574973,0.9983570646221248,0.9676220806794055,0.9827493261455525,0.10355987055016182,1.28,0,LB,ML
0.084,0.891156462585034,0.9750566893424036,0.997673065735893,0.953307392996109,0.9749857873791927,0.14965986394557823,1.375,0,LB,ML
0.09,0.890625,0.9762731481481481,0.9953106682297772,0.9582392776523702,0.9764232317423807,0.1423611111111111,1.3015873015873016,0,LB,ML
0.0,0.9485420240137221,0.9888507718696398,0.9870283018867925,0.989946777054997,0.9884853852967227,0.06689536878216124,1.3,1,Base,MC
0.006,0.9665551839464883,0.9938684503901896,0.9927536231884058,0.9949720670391061,0.9938616071428572,0.03678929765886288,1.1,1,Base,MC
0.012,0.9525316455696202,0.9899789029535865,0.9860664523043944,0.9935205183585313,0.9897794513179128,0.060126582278481014,1.2666666666666666,1,Base,MC
0.018000000000000002,0.9581993569131833,0.9906216505894962,0.9875,0.9934390377255331,0.9904606159716545,0.05627009646302251,1.3461538461538463,1,Base,MC
0.024,0.935064935064935,0.9872835497835498,0.9810092240911558,0.9934065934065934,0.9871689871689873,0.0762987012987013,1.175,1,Base,MC
0.03,0.9572107765451664,0.9886423666138404,0.9813186813186813,0.9949860724233983,0.9881051175656984,0.06814580031695722,1.5925925925925926,1,Base,MC
0.036000000000000004,0.9475465313028765,0.9892836999435984,0.9873490511788384,0.9907674552798615,0.9890552995391706,0.06429780033840947,1.2258064516129032,1,Base,MC
0.042,0.9381107491856677,0.9861563517915309,0.9791901012373453,0.992022792022792,0.9855646759128218,0.08306188925081433,1.3421052631578947,1,Base,MC
0.048,0.9341637010676157,0.9851720047449585,0.9746012994683992,0.995775497887749,0.9850746268656717,0.08896797153024912,1.3513513513513513,1,Base,MC
0.054,0.8985765124555161,0.9750889679715302,0.968320382546324,0.9812235009085403,0.9747292418772564,0.1494661921708185,1.4736842105263157,1,Base,MC
0.06,0.9293924466338259,0.9844006568144499,0.9785794813979707,0.9891737891737892,0.9838481156134883,0.09359605911330049,1.3255813953488371,1,Base,MC
0.066,0.9071428571428571,0.9758928571428571,0.9621394230769231,0.9888820259419395,0.9753274444106,0.14464285714285716,1.5576923076923077,1,Base,MC
0.07200000000000001,0.932998324958124,0.9860413176996091,0.9794330183435241,0.9926760563380281,0.9860100727476218,0.08375209380234507,1.25,1,Base,MC
0.078,0.8938461538461538,0.9720512820512821,0.9587841318907779,0.9846560846560847,0.9715478987209606,0.1676923076923077,1.5797101449275361,1,Base,MC
0.084,0.8736,0.9677333333333333,0.9500537056928035,0.9844184752365053,0.9669308554249795,0.1936,1.5316455696202531,1,Base,MC
0.09,0.8827586206896552,0.9637931034482758,0.9440276976341604,0.9825825825825826,0.96291936433196,0.21724137931034482,1.8529411764705883,1,Base,MC
0.0,0.9828473413379074,0.9968553459119497,0.995872641509434,0.997637330183107,0.9967542047801711,0.018867924528301886,1.1,1,Base,ML
0.006,0.9899665551839465,0.9983277591973244,0.9983277591973244,0.9983277591973244,0.9983277591973244,0.010033444816053512,1.0,1,Base,ML
0.012,0.9889240506329114,0.9978902953586498,0.9978563772775991,0.9978563772775991,0.9978563772775991,0.012658227848101266,1.1428571428571428,1,Base,ML
0.018000000000000002,0.9887459807073955,0.997588424437299,0.9972826086956522,0.9978249048395867,0.9975536830660506,0.014469453376205787,1.2857142857142858,1,Base,ML
0.024,0.987012987012987,0.997564935064935,0.9967444384156267,0.9983695652173913,0.997556339940266,0.01461038961038961,1.125,1,Base,ML
0.03,0.9793977812995246,0.9960380348652932,0.9928571428571429,0.9988944168048646,0.9958666299255994,0.02377179080824089,1.1538461538461537,1,Base,ML
0.036000000000000004,0.9796954314720813,0.9957698815566836,0.9959746981023577,0.9954022988505747,0.9956884162115551,0.025380710659898477,1.25,1,Base,ML
0.042,0.9723127035830619,0.995114006514658,0.9943757030371203,0.9954954954954955,0.9949352841868317,0.029315960912052116,1.0588235294117647,1,Base,ML
0.048,0.9644128113879004,0.9919928825622776,0.9875959834613113,0.9964243146603099,0.991990507267873,0.04804270462633452,1.35,1,Base,ML
0.054,0.9555160142348754,0.9919928825622776,0.9898386132695756,0.9939975990396158,0.9919137466307277,0.04804270462633452,1.08,1,Base,ML
0.06,0.9770114942528736,0.99480021893815,0.9943630214205186,0.9949238578680203,0.9946433605864111,0.031198686371100164,1.3571428571428572,1,Base,ML
0.066,0.9589285714285715,0.9910714285714286,0.9885817307692307,0.9933574879227053,0.9909638554216867,0.05357142857142857,1.3043478260869565,1,Base,ML
0.07200000000000001,0.9731993299832495,0.9952540480178671,0.9949972206781545,0.9955506117908788,0.9952738393105366,0.02847571189279732,1.0625,1,Base,ML
0.078,0.9507692307692308,0.9892307692307692,0.9917568263781555,0.9866735007688365,0.9892086330935251,0.06461538461538462,1.3125,1,Base,ML
0.084,0.9376,0.988,0.9881847475832438,0.9876543209876543,0.9879194630872483,0.072,1.1538461538461537,1,Base,ML
0.09,0.9362068965517242,0.9867816091954023,0.9855741488747836,0.9878542510121457,0.9867128827267475,0.07931034482758621,1.2432432432432432,1,Base,ML
0.0,0.9862778730703259,0.9965694682675815,0.9964622641509434,0.9964622641509434,0.9964622641509434,0.02058319039451115,1.5,1,CB,MC
0.006,0.9849498327759197,0.9972129319955407,0.9983277591973244,0.9961067853170189,0.9972160356347438,0.016722408026755852,1.1111111111111112,1,CB,MC
0.012,0.9889240506329114,0.9978902953586498,0.9983922829581994,0.9973233404710921,0.9978575254418854,0.012658227848101266,1.1428571428571428,1,CB,MC
0.018000000000000002,0.9871382636655949,0.9978563772775991,0.9978260869565218,0.9978260869565218,0.9978260869565218,0.012861736334405145,1.0,1,CB,MC
0.024,0.987012987012987,0.997564935064935,0.9967444384156267,0.9983695652173913,0.997556339940266,0.01461038961038961,1.125,1,CB,MC
0.03,0.9825673534072901,0.9957739038563127,0.993956043956044,0.9972436604189636,0.9955971381397909,0.025356576862123614,1.4545454545454546,1,CB,MC
0.036000000000000004,0.9763113367174281,0.9946418499717992,0.9965497412305923,0.9925544100801833,0.9945480631276901,0.032148900169204735,1.3571428571428572,1,CB,MC
0.042,0.9592833876221498,0.99185667752443,0.9938132733408324,0.9893617021276596,0.9915824915824916,0.048859934853420196,1.2,1,CB,MC
0.048,0.9501779359430605,0.9893238434163701,0.9893679858239811,0.9893679858239811,0.9893679858239811,0.06405693950177936,1.2857142857142858,1,CB,MC
0.054,0.9359430604982206,0.9801304863582444,0.9922295277943813,0.9684947491248541,0.9802184824328314,0.11921708185053381,1.8611111111111112,1,CB,MC
0.06,0.9277504105090312,0.9770114942528736,0.9932356257046223,0.960741548527808,0.9767184035476718,0.13793103448275862,1.9090909090909092,1,CB,MC
0.066,0.8642857142857143,0.9645833333333333,0.9867788461538461,0.9442208165612421,0.9650308551278284,0.2125,1.5657894736842106,1,CB,MC
0.07200000000000001,0.8425460636515912,0.9558905639307649,0.9899944413563091,0.9271212909942738,0.9575268817204302,0.2646566164154104,1.6808510638297873,1,CB,MC
0.078,0.7676923076923077,0.9282051282051282,0.9922720247295209,0.8790506617982656,0.9322362052274928,0.4307692307692308,1.8543046357615893,1,CB,MC
0.084,0.7264,0.9213333333333333,0.9849624060150376,0.8729176582579724,0.9255614433509967,0.472,1.7251461988304093,1,CB,MC
0.09,0.65,0.8839080459770114,0.9838430467397576,0.8193176357520423,0.8940744625065546,0.696551724137931,1.9901477832512315,1,CB,MC
0.0,0.9725557461406518,0.9951400800457404,0.9941037735849056,0.9958653278204371,0.9949837710239009,0.029159519725557463,1.0625,1,CB,ML
0.006,0.9916387959866221,0.9986064659977704,0.9988851727982163,0.9983286908077994,0.9986068542769574,0.008361204013377926,1.0,1,CB,ML
0.012,0.9889240506329114,0.9978902953586498,0.9978563772775991,0.9978563772775991,0.9978563772775991,0.012658227848101266,1.1428571428571428,1,CB,ML
0.018000000000000002,0.9903536977491961,0.9983922829581994,0.9989130434782608,0.997828447339848,0.9983704508419337,0.00964630225080386,1.0,1,CB,ML
0.024,0.9805194805194806,0.9962121212121212,0.9945740640260445,0.9978225367446925,0.996195652173913,0.022727272727272728,1.1666666666666667,1,CB,ML
0.03,0.9889064976228209,0.9973586899101955,0.9961538461538462,0.9983480176211453,0.9972497249724972,0.01584786053882726,1.4285714285714286,1,CB,ML
0.036000000000000004,0.9763113367174281,0.9957698815566836,0.9965497412305923,0.994833524684271,0.9956908934214306,0.025380710659898477,1.0714285714285714,1,CB,ML
0.042,0.9771986970684039,0.996199782844734,0.9971878515185602,0.9949494949494949,0.9960674157303371,0.02280130293159609,1.0,1,CB,ML
0.048,0.9715302491103203,0.994661921708185,0.993502658003544,0.9958555358200119,0.9946777054997042,0.03202846975088968,1.125,1,CB,ML
0.054,0.9590747330960854,0.9905100830367735,0.9964136282127914,0.9846426461901949,0.9904931669637552,0.05693950177935943,1.391304347826087,1,CB,ML
0.06,0.9605911330049262,0.9904214559386973,0.996054114994363,0.9844011142061281,0.9901933314653965,0.05747126436781609,1.4583333333333333,1,CB,ML
0.066,0.9553571428571429,0.9898809523809524,0.9969951923076923,0.9828199052132701,0.9898568019093079,0.060714285714285714,1.36,1,CB,ML
0.07200000000000001,0.9463986599664992,0.9885538805136795,0.9966648137854364,0.9808533916849015,0.9886958919216984,0.06867671691792294,1.28125,1,CB,ML
0.078,0.9307692307692308,0.9828205128205129,0.9953632148377125,0.9708542713567839,0.9829559908420248,0.10307692307692308,1.488888888888889,1,CB,ML
0.084,0.912,0.9792,0.9951664876476907,0.9640998959417274,0.97938689217759,0.1248,1.4181818181818182,1,CB,ML
0.09,0.8844827586206897,0.9755747126436781,0.9930755914598961,0.9593088071348941,0.9759001984689538,0.14655172413793102,1.2686567164179106,1,CB,ML
0.0,0.9811320754716981,0.9951400800457404,0.9964622641509434,0.993533215755438,0.9949955843391228,0.029159519725557463,1.5454545454545454,1,LB,MC
0.006,0.9882943143812709,0.9969342251950948,0.9988851727982163,0.9950027762354248,0.9969401947148819,0.01839464882943144,1.5714285714285714,1,LB,MC
0.012,0.990506329113924,0.9984177215189873,0.9978563772775991,0.9989270386266095,0.9983914209115282,0.00949367088607595,1.0,1,LB,MC
0.018000000000000002,0.9887459807073955,0.9981243301178992,0.9967391304347826,0.9994550408719346,0.998095238095238,0.011254019292604502,1.0,1,LB,MC
0.024,0.961038961038961,0.9929653679653679,0.9924036896364623,0.993481803367735,0.9929424538545061,0.04220779220779221,1.0833333333333333,1,LB,MC
0.03,0.9809825673534073,0.9957739038563127,0.9961538461538462,0.9950603732162459,0.9956068094453596,0.025356576862123614,1.3333333333333333,1,LB,MC
0.036000000000000004,0.9627749576988156,0.9915397631133672,0.9953996549741231,0.9874500855675984,0.9914089347079037,0.050761421319796954,1.3636363636363635,1,LB,MC
0.042,0.9560260586319218,0.991313789359392,0.9926884139482565,0.9893497757847534,0.9910162829870859,0.05211726384364821,1.1851851851851851,1,LB,MC
0.048,0.9572953736654805,0.9911032028469751,0.9899586532782044,0.9923031379514505,0.9911295091661739,0.05338078291814947,1.25,1,LB,MC
0.054,0.9288256227758007,0.986061684460261,0.9886431560071728,0.9833531510107015,0.9859910581222057,0.08362989323843416,1.175,1,LB,MC
0.06,0.9408866995073891,0.9879584017515052,0.9949267192784668,0.9805555555555555,0.9876888640179072,0.0722495894909688,1.2222222222222223,1,LB,MC
0.066,0.9053571428571429,0.9767857142857143,0.9855769230769231,0.9681227863046045,0.9767718880285884,0.1392857142857143,1.471698113207547,1,LB,MC
0.07200000000000001,0.931323283082077,0.9840871021775545,0.990550305725403,0.9780461031833151,0.9842584921292461,0.09547738693467336,1.3902439024390243,1,LB,MC
0.078,0.9015384615384615,0.9730769230769231,0.9881504379185987,0.959,0.9733570159857904,0.16153846153846155,1.640625,1,LB,MC
0.084,0.8816,0.9730666666666666,0.9838882921589689,0.9626904887020494,0.9731739707835326,0.1616,1.364864864864865,1,LB,MC
0.09,0.8482758620689655,0.964367816091954,0.9774956722446624,0.952220348510399,0.9646924829157175,0.21379310344827587,1.4090909090909092,1,LB,MC
0.0,0.9811320754716981,0.9962835906232133,0.9982311320754716,0.994128009395185,0.9961753456899088,0.022298456260720412,1.1818181818181819,1,LB,ML
0.006,0.9816053511705686,0.9963768115942029,1.0,0.9928057553956835,0.996389891696751,0.021739130434782608,1.1818181818181819,1,LB,ML
0.012,0.9889240506329114,0.9981540084388185,0.9989281886387996,0.9973247726056714,0.9981258366800535,0.011075949367088608,1.0,1,LB,ML
0.018000000000000002,0.9871382636655949,0.9973204715969989,0.9994565217391305,0.9951298701298701,0.9972885032537961,0.01607717041800643,1.25,1,LB,ML
0.024,0.9821428571428571,0.9959415584415584,0.9978296256104178,0.994054054054054,0.9959382615759544,0.024350649350649352,1.3636363636363635,1,LB,ML
0.03,0.9762282091917591,0.9949815108293714,0.9967032967032967,0.9928845101258894,0.9947902385522347,0.030110935023771792,1.2666666666666666,1,LB,ML
0.036000000000000004,0.9695431472081218,0.9937958262831359,0.9965497412305923,0.9908519153802172,0.9936926605504587,0.03722504230118443,1.2222222222222223,1,LB,ML
0.042,0.9674267100977199,0.993756786102063,0.9971878515185602,0.9899497487437185,0.9935556178201176,0.03745928338762215,1.15,1,LB,ML
0.048,0.9715302491103203,0.994661921708185,0.9964559952746603,0.9929370217775162,0.9946933962264151,0.03202846975088968,1.125,1,LB,ML
0.054,0.9501779359430605,0.9890272835112692,0.9982068141063957,0.9800469483568075,0.9890435297601421,0.06583629893238434,1.3214285714285714,1,LB,ML
0.06,0.9490968801313628,0.9874110563765737,0.9977452085682075,0.9768211920529801,0.9871723368655885,0.0755336617405583,1.4838709677419355,1,LB,ML
