Rotation,Class Accuracy,Bitwise Accuracy,Bitwise Recall,Bitwise Precision,Bitwise F1,Mean Hamming Distance,Mean Error Distance,Trial,Training,Model
-7.5,0.9718804920913884,0.9938488576449912,0.9918462434478742,0.995906432748538,0.993872191421068,0.03690685413005272,1.3125,0,CB,MC
-5.0,0.9896373056994818,0.998272884283247,0.9982373678025852,0.9982373678025852,0.9982373678025852,0.010362694300518135,1.0,0,CB,MC
-2.5,0.9899497487437185,0.9974874371859297,0.9965831435079726,0.9982886480319453,0.9974351667141635,0.01507537688442211,1.5,0,CB,MC
0.0,0.9790209790209791,0.99504662004662,0.9964200477326969,0.9934562760261749,0.9949359547214774,0.02972027972027972,1.4166666666666667,0,CB,MC
2.5,0.9875222816399287,0.9976232917409388,0.9982003599280144,0.9970041941282205,0.9976019184652278,0.0142602495543672,1.1428571428571428,0,CB,MC
5.0,0.9826086956521739,0.9971014492753624,0.9970344009489917,0.9970344009489917,0.9970344009489917,0.017391304347826087,1.0,0,CB,MC
7.5,0.9759450171821306,0.9957044673539519,0.9965217391304347,0.9947916666666666,0.995655951346655,0.02577319587628866,1.0714285714285714,0,CB,MC
10.0,0.9369202226345084,0.987012987012987,0.9918546365914787,0.9820099255583127,0.9869077306733166,0.07792207792207792,1.2352941176470589,0,CB,MC
12.5,0.9009009009009009,0.9813813813813814,0.9812348668280871,0.9812348668280871,0.9812348668280871,0.11171171171171171,1.1272727272727272,0,CB,MC
15.0,0.8185053380782918,0.965005931198102,0.9565217391304348,0.9736842105263158,0.9650266745702432,0.2099644128113879,1.1568627450980393,0,CB,MC
17.5,0.7014652014652014,0.9423076923076923,0.9190207156308852,0.9606299212598425,0.9393647738209817,0.34615384615384615,1.1595092024539877,0,CB,MC
20.0,0.5508771929824562,0.9023391812865497,0.8543400713436385,0.9416775884665793,0.8958852867830424,0.5859649122807018,1.3046875,0,CB,MC
-20.0,0.48327759197324416,0.882943143812709,0.8028409090909091,0.9508748317631225,0.8706099815157116,0.7023411371237458,1.3592233009708738,0,CB,ML
-17.5,0.6660682226211849,0.933572710951526,0.8893643031784841,0.9725935828877005,0.9291187739463601,0.3985637342908438,1.1935483870967742,0,CB,ML
-15.0,0.7749546279491834,0.9576527525710828,0.9341463414634147,0.979539641943734,0.9563046192259675,0.2540834845735027,1.1290322580645162,0,CB,ML
-12.5,0.9166666666666666,0.9849033816425121,0.9792176039119804,0.9901112484548825,0.9846342962507683,0.09057971014492754,1.0869565217391304,0,CB,ML
-10.0,0.9453262786596119,0.9902998236331569,0.9863824748371818,0.9940334128878282,0.9901931649331353,0.0582010582010582,1.064516129032258,0,CB,ML
-7.5,0.961335676625659,0.9929701230228472,0.988351776354106,0.9976484420928865,0.9929783499122294,0.0421792618629174,1.0909090909090908,0,CB,ML
-5.0,0.9810017271157168,0.9968336211859528,0.9958871915393654,0.9976456739258387,0.996765657159659,0.018998272884283247,1.0,0,CB,ML
-2.5,0.9849246231155779,0.9966499162479062,0.994874715261959,0.9982857142857143,0.9965772960638904,0.020100502512562814,1.3333333333333333,0,CB,ML
0.0,0.9807692307692307,0.9956293706293706,0.9958233890214797,0.9952295766249255,0.9955263942737846,0.026223776223776224,1.3636363636363635,0,CB,ML
2.5,0.9786096256684492,0.9964349376114082,0.9958008398320336,0.996996996996997,0.9963985594237695,0.0213903743315508,1.0,0,CB,ML
5.0,0.9773913043478261,0.9956521739130435,0.9934756820877817,0.9976176295413937,0.9955423476968797,0.02608695652173913,1.1538461538461537,0,CB,ML
7.5,0.979381443298969,0.9957044673539519,0.9936231884057971,0.9976717112922002,0.9956433343014813,0.02577319587628866,1.25,0,CB,ML
10.0,0.9517625231910947,0.9904143475572047,0.9899749373433584,0.9905956112852664,0.9902851770604826,0.0575139146567718,1.1923076923076923,0,CB,ML
12.5,0.9531531531531532,0.9918918918918919,0.9872881355932204,0.996334758704948,0.9917908178777745,0.04864864864864865,1.0384615384615385,0,CB,ML
15.0,0.8434163701067615,0.9706405693950177,0.9529964747356052,0.9884216940889702,0.9703858809452589,0.17615658362989323,1.125,0,CB,ML
17.5,0.7417582417582418,0.9484126984126984,0.9127432517263026,0.9797843665768194,0.9450763730906727,0.30952380952380953,1.198581560283688,0,CB,ML
20.0,0.5157894736842106,0.8973684210526316,0.8228299643281808,0.9631176061238692,0.8874639307470343,0.6157894736842106,1.2717391304347827,0,CB,ML
-20.0,0.5083612040133779,0.8787625418060201,0.8329545454545455,0.9122588674548848,0.8708048708048708,0.7274247491638796,1.4795918367346939,0,LB,MC
-17.5,0.5978456014362658,0.909934171154997,0.8893643031784841,0.9238095238095239,0.9062597321706634,0.5403949730700179,1.34375,0,LB,MC
-15.0,0.7223230490018149,0.9388989715668482,0.9292682926829269,0.9465838509316771,0.937846153846154,0.3666061705989111,1.3202614379084967,0,LB,MC
-12.5,0.8641304347826086,0.9737318840579711,0.9737163814180929,0.9731215638362859,0.9734188817598534,0.15760869565217392,1.16,0,LB,MC
-10.0,0.9135802469135802,0.9826572604350382,0.9828300769686205,0.9822485207100592,0.9825392127848476,0.10405643738977072,1.2040816326530612,0,LB,MC
-7.5,0.9402460456942003,0.9888693614528412,0.9895165987186954,0.9883653286794648,0.9889406286379512,0.06678383128295255,1.1176470588235294,0,LB,MC
-5.0,0.9602763385146805,0.9928036845135291,0.9947121034077556,0.9906377998829725,0.9926707710348871,0.04317789291882556,1.0869565217391304,0,LB,MC
-2.5,0.9849246231155779,0.9966499162479062,0.9965831435079726,0.9965831435079726,0.9965831435079726,0.020100502512562814,1.3333333333333333,0,LB,MC
0.0,0.9807692307692307,0.9962121212121212,0.9964200477326969,0.9958258795468098,0.99612287503728,0.022727272727272728,1.1818181818181819,0,LB,MC
2.5,0.9732620320855615,0.9955436720142602,0.9958008398320336,0.9952038369304557,0.9955022488755622,0.026737967914438502,1.0,0,LB,MC
5.0,0.9791304347826087,0.996231884057971,0.9958481613285883,0.9964391691394658,0.9961435775734203,0.022608695652173914,1.0833333333333333,0,LB,MC
7.5,0.9553264604810997,0.9916953035509737,0.9924637681159421,0.9907407407407407,0.9916015059368665,0.04982817869415808,1.1153846153846154,0,LB,MC
10.0,0.9294990723562152,0.9863945578231292,0.993734335839599,0.9790123456790123,0.986318407960199,0.08163265306122448,1.1578947368421053,0,LB,MC
12.5,0.8936936936936937,0.9780780780780781,0.9782082324455206,0.9776164549304295,0.977912254160363,0.13153153153153152,1.2372881355932204,0,LB,MC
15.0,0.8238434163701067,0.9593712930011863,0.9494712103407755,0.9694061187762447,0.9593351142772335,0.24377224199288255,1.3838383838383839,0,LB,MC
