Rotation,Class Accuracy,Bitwise Accuracy,Bitwise Recall,Bitwise Precision,Bitwise F1,Mean Hamming Distance,Mean Error Distance,Trial,Training,Model
18.75,0.66189111747851,0.9326647564469914,0.910828025477707,0.9489535477284329,0.9295000000000001,0.4040114613180516,1.194915254237288,3,LB,ML
21.875,0.4565537555228277,0.8829160530191458,0.8381989114299851,0.9186550976138829,0.8765847347994825,0.7025036818851251,1.2926829268292683,3,LB,ML
25.0,0.2795549374130737,0.8157162726008345,0.7459658828953435,0.8689581095596133,0.8027784668816671,1.105702364394993,1.5347490347490347,3,LB,ML
-25.0,0.37945791726105566,0.8335710889205896,0.7581888246628131,0.8882618510158014,0.818087318087318,0.9985734664764622,1.6091954022988506,4,Base,MC
-21.875,0.5492957746478874,0.8887323943661972,0.8250728862973761,0.9370860927152318,0.8775193798449613,0.6676056338028169,1.48125,4,Base,MC
-18.75,0.6227810650887574,0.9109960552268245,0.854062186559679,0.9605188945290468,0.9041677727634723,0.5340236686390533,1.415686274509804,4,Base,MC
-15.625,0.7550143266475645,0.9448424068767909,0.9114285714285715,0.9770290964777948,0.943089430894309,0.330945558739255,1.3508771929824561,4,Base,MC
-12.5,0.8253968253968254,0.9617604617604618,0.9390715667311412,0.9832911392405064,0.9606727677467228,0.22943722943722944,1.3140495867768596,4,Base,MC
-9.375,0.909217877094972,0.9809124767225326,0.9668269230769231,0.9935770750988142,0.9800194931773879,0.11452513966480447,1.2615384615384615,4,Base,MC
-6.25,0.9433701657458563,0.9877992633517495,0.9809124767225326,0.9943369513921662,0.9875790953831732,0.07320441988950276,1.2926829268292683,4,Base,MC
-3.125,0.9433962264150944,0.9886308659893566,0.9839181286549707,0.9931136251844564,0.9884944920440637,0.06821480406386067,1.205128205128205,4,Base,MC
0.0,0.9523099850968704,0.9885742672627919,0.9843434343434343,0.9923625254582484,0.9883367139959433,0.06855439642324888,1.4375,4,Base,MC
3.125,0.9444444444444444,0.9869015356820234,0.9800272355878348,0.9935572940635067,0.986745886654479,0.07859078590785908,1.4146341463414633,4,Base,MC
6.25,0.9202898550724637,0.9838164251207729,0.9722357525572333,0.9950149551345963,0.9834934712983494,0.09710144927536232,1.2181818181818183,4,Base,MC
9.375,0.875,0.974411231884058,0.9593235831809872,0.988695242581253,0.9737879842263976,0.15353260869565216,1.2282608695652173,4,Base,MC
12.5,0.793010752688172,0.956989247311828,0.9367606915377616,0.974905303030303,0.9554524361948956,0.25806451612903225,1.2467532467532467,4,Base,MC
15.625,0.641399416909621,0.9215257531584062,0.8768257059396299,0.9625868519508284,0.9177070063694267,0.4708454810495627,1.3130081300813008,4,Base,MC
18.75,0.5172413793103449,0.8864367816091954,0.8202871699861046,0.943526904635056,0.877601585728444,0.6813793103448276,1.4114285714285715,4,Base,MC
21.875,0.41522988505747127,0.8551245210727969,0.7719298245614035,0.9203951191167926,0.8396501457725947,0.8692528735632183,1.4864864864864864,4,Base,MC
25.0,0.3278008298755187,0.8144306131857999,0.7156264664476771,0.8845707656612529,0.7911802853437094,1.1134163208852006,1.6563786008230452,4,Base,MC
-25.0,0.4122681883024251,0.8628150261531146,0.7817919075144508,0.9290211791642816,0.8490714098875228,0.8231098430813124,1.4004854368932038,4,Base,ML
-21.875,0.5929577464788732,0.9117370892018779,0.8464528668610302,0.9667036625971143,0.9025906735751295,0.5295774647887324,1.301038062283737,4,Base,ML
-18.75,0.6819526627218935,0.9344181459566075,0.8831494483450351,0.9816053511705686,0.929778247096093,0.39349112426035504,1.2372093023255815,4,Base,ML
-15.625,0.8223495702005731,0.9663323782234957,0.9442857142857143,0.9880418535127056,0.9656683710737766,0.2020057306590258,1.1370967741935485,4,Base,ML
-12.5,0.8888888888888888,0.9781144781144782,0.9613152804642167,0.9944972486243121,0.9776247848537004,0.13131313131313133,1.1818181818181819,4,Base,ML
-9.375,0.9678770949720671,0.994413407821229,0.9903846153846154,0.998062015503876,0.9942084942084942,0.0335195530726257,1.0434782608695652,4,Base,ML
-6.25,0.9792817679558011,0.996316758747698,0.994413407821229,0.9981308411214953,0.9962686567164178,0.022099447513812154,1.0666666666666667,4,Base,ML
-3.125,0.9796806966618288,0.9966134494436382,0.9936647173489279,0.9995098039215686,0.9965786901270772,0.020319303338171262,1.0,4,Base,ML
0.0,0.9806259314456036,0.9955290611028316,0.9934343434343434,0.9974645030425964,0.9954453441295548,0.026825633383010434,1.3846153846153846,4,Base,ML
3.125,0.983739837398374,0.9966124661246613,0.9959146618247844,0.9972727272727273,0.9965932318873495,0.02032520325203252,1.25,4,Base,ML
6.25,0.972463768115942,0.9946859903381643,0.9902581587920117,0.999017199017199,0.9946183953033267,0.03188405797101449,1.1578947368421053,4,Base,ML
9.375,0.9307065217391305,0.9877717391304348,0.9803473491773309,0.9948979591836735,0.9875690607734807,0.07336956521739131,1.0588235294117647,4,Base,ML
12.5,0.8131720430107527,0.9657258064516129,0.9463148316651502,0.983451536643026,0.9645258520751216,0.2056451612903226,1.1007194244604317,4,Base,ML
15.625,0.6807580174927114,0.9402332361516035,0.9070107108081792,0.9713242961418144,0.9380664652567976,0.358600583090379,1.1232876712328768,4,Base,ML
18.75,0.5393103448275862,0.9103448275862069,0.8559518295507179,0.9590036325895174,0.9045521292217327,0.5379310344827586,1.1676646706586826,4,Base,ML
21.875,0.4396551724137931,0.8848180076628352,0.8162768031189084,0.941540191118606,0.8744453145392849,0.6910919540229885,1.2333333333333334,4,Base,ML
25.0,0.35269709543568467,0.8517750115260488,0.7822618488972314,0.9030335861321777,0.8383203419663063,0.8893499308437067,1.373931623931624,4,Base,ML
-25.0,0.24536376604850213,0.802187351402758,0.6931599229287091,0.8806609547123623,0.7757412398921834,1.1868758915834523,1.5727788279773156,4,CB,MC
-21.875,0.5183098591549296,0.8767605633802817,0.8197278911564626,0.9163498098859315,0.8653500897666068,0.7394366197183099,1.5350877192982457,4,CB,MC
-18.75,0.6819526627218935,0.9297337278106509,0.9187562688064193,0.9370843989769821,0.9278298303367941,0.42159763313609466,1.3255813953488371,4,CB,MC
-15.625,0.8409742120343839,0.9680038204393505,0.9680952380952381,0.9680952380952381,0.9680952380952381,0.19197707736389685,1.2072072072072073,4,CB,MC
-12.5,0.9018759018759018,0.9805194805194806,0.980174081237911,0.980648282535075,0.9804111245465539,0.11688311688311688,1.1911764705882353,4,CB,MC
-9.375,0.9650837988826816,0.9930167597765364,0.9913461538461539,0.9942140790742526,0.9927780452575831,0.04189944134078212,1.2,4,CB,MC
-6.25,0.9875690607734806,0.9976979742173112,0.9990689013035382,0.9962859795728877,0.99767549976755,0.013812154696132596,1.1111111111111112,4,CB,MC
-3.125,0.9840348330914369,0.9966134494436382,0.9970760233918129,0.9961051606621227,0.9965903555772042,0.020319303338171262,1.2727272727272727,4,CB,MC
0.0,0.9836065573770492,0.996274217585693,0.9959595959595959,0.9964628600303184,0.9962111644354635,0.022354694485842028,1.3636363636363635,4,CB,MC
3.125,0.983739837398374,0.996386630532972,0.9972764412165229,0.9954689623923878,0.9963718820861678,0.02168021680216802,1.3333333333333333,4,CB,MC
6.25,0.981159420289855,0.996135265700483,0.9956161714564052,0.9965870307167235,0.996101364522417,0.02318840579710145,1.2307692307692308,4,CB,MC
9.375,0.9551630434782609,0.9916213768115942,0.9917733089579525,0.9913202375513933,0.9915467214987433,0.050271739130434784,1.121212121212121,4,CB,MC
12.5,0.9045698924731183,0.9816308243727598,0.9845313921747043,0.9783001808318263,0.98140589569161,0.11021505376344086,1.1549295774647887,4,CB,MC
15.625,0.7988338192419825,0.9616132167152576,0.9556962025316456,0.9669950738916256,0.9613124387855043,0.2303206997084548,1.144927536231884,4,CB,MC
18.75,0.6137931034482759,0.9204597701149425,0.8920796665122742,0.9445806768023541,0.9175797999047165,0.4772413793103448,1.2357142857142858,4,CB,MC
21.875,0.47126436781609193,0.8812260536398467,0.8182261208576999,0.9317425083240843,0.8713025428126622,0.7126436781609196,1.3478260869565217,4,CB,MC
25.0,0.32088520055325037,0.8176579068695251,0.7329892069450962,0.875560538116592,0.7979565772669222,1.0940525587828493,1.6109979633401221,4,CB,MC
-25.0,0.1783166904422254,0.7743699476937708,0.609344894026975,0.9016393442622951,0.7272204656510493,1.3537803138373752,1.6475694444444444,4,CB,ML
-21.875,0.36619718309859156,0.8392018779342723,0.7230320699708455,0.9282595134123518,0.8128926522807974,0.9647887323943662,1.5222222222222221,4,CB,ML
-18.75,0.5710059171597633,0.9107495069033531,0.8505516549648947,0.9636363636363636,0.9035695258391049,0.5355029585798816,1.2482758620689656,4,CB,ML
-15.625,0.7865329512893983,0.960124164278892,0.9380952380952381,0.9815645241654211,0.9593377160944728,0.23925501432664756,1.1208053691275168,4,CB,ML
-12.5,0.8816738816738817,0.9793169793169794,0.9666344294003868,0.9915674603174603,0.9789422135161605,0.1240981240981241,1.048780487804878,4,CB,ML
-9.375,0.952513966480447,0.991852886405959,0.9875,0.9956374212312167,0.9915520154477433,0.04888268156424581,1.0294117647058822,4,CB,ML
-6.25,0.9751381215469613,0.9958563535911602,0.99487895716946,0.9967350746268657,0.9958061509785647,0.024861878453038673,1.0,4,CB,ML
-3.125,0.9738751814223512,0.9954039671020803,0.9951267056530214,0.9956118966357874,0.9953692420180356,0.027576197387518143,1.0555555555555556,4,CB,ML
0.0,0.9806259314456036,0.996274217585693,0.9974747474747475,0.9949622166246851,0.9962168978562421,0.022354694485842028,1.1538461538461537,4,CB,ML
3.125,0.983739837398374,0.9966124661246613,0.9968225147526101,0.9963702359346642,0.9965963240299524,0.02032520325203252,1.25,4,CB,ML
6.25,0.9840579710144928,0.9966183574879227,0.9951290793960058,0.9980459208597948,0.9965853658536585,0.020289855072463767,1.2727272727272727,4,CB,ML
9.375,0.9565217391304348,0.9925271739130435,0.9890310786106032,0.9958582604693972,0.9924329282274708,0.04483695652173913,1.03125,4,CB,ML
12.5,0.9314516129032258,0.9861111111111112,0.9795268425841674,0.9921658986175115,0.9858058608058607,0.08333333333333333,1.2156862745098038,4,CB,ML
15.625,0.814868804664723,0.9642857142857143,0.9464459591041869,0.9813225643614336,0.9635687732342008,0.21428571428571427,1.1574803149606299,4,CB,ML
18.75,0.6193103448275862,0.9195402298850575,0.8601204261232052,0.9748031496062992,0.9138779527559054,0.4827586206896552,1.2681159420289856,4,CB,ML
21.875,0.3864942528735632,0.8546455938697318,0.7358674463937622,0.9587301587301588,0.83264405845051,0.8721264367816092,1.4215456674473068,4,CB,ML
25.0,0.25587828492392806,0.7886122637159981,0.6339746597841389,0.9079301075268817,0.746615087040619,1.268326417704011,1.704460966542751,4,CB,ML
-25.0,0.23252496433666192,0.7674750356633381,0.6946050096339114,0.8073908174692049,0.7467633350595546,1.3951497860199715,1.8178438661710037,4,LB,MC
-21.875,0.37464788732394366,0.8295774647887324,0.7604470359572401,0.8704115684093437,0.8117219917012449,1.0225352112676056,1.635135135135135,4,LB,MC
-18.75,0.5325443786982249,0.8912721893491125,0.8600802407221665,0.9136920618007459,0.8860759493670887,0.6523668639053254,1.3955696202531647,4,LB,MC
-15.625,0.7206303724928367,0.9383954154727794,0.9295238095238095,0.9466537342386033,0.9380105718404613,0.36962750716332377,1.323076923076923,4,LB,MC
-12.5,0.8268398268398268,0.9653679653679653,0.9559961315280464,0.9738916256157636,0.9648609077598829,0.2077922077922078,1.2,4,LB,MC
-9.375,0.9357541899441341,0.9890595903165735,0.9899038461538462,0.9875299760191847,0.9887154861944777,0.06564245810055866,1.0217391304347827,4,LB,MC
-6.25,0.9654696132596685,0.9942449355432781,0.9939478584729982,0.9944108057755007,0.9941792782305007,0.034530386740331494,1.0,4,LB,MC
-3.125,0.9811320754716981,0.9958877600387034,0.9956140350877193,0.9960994636762555,0.9958566902266633,0.02467343976777939,1.3076923076923077,4,LB,MC
0.0,0.977645305514158,0.9957774465971188,0.9964646464646465,0.9949571356530509,0.9957103204642948,0.02533532041728763,1.1333333333333333,4,LB,MC
3.125,0.9742547425474255,0.9943541102077688,0.9945528824330458,0.9941016333938294,0.9943272067165873,0.03387533875338753,1.3157894736842106,4,LB,MC
6.25,0.9753623188405797,0.9951690821256038,0.9951290793960058,0.9951290793960058,0.9951290793960058,0.028985507246376812,1.1764705882352942,4,LB,MC
9.375,0.936141304347826,0.9877717391304348,0.9876599634369287,0.9876599634369287,0.9876599634369287,0.07336956521739131,1.148936170212766,4,LB,MC
12.5,0.8696236559139785,0.9731182795698925,0.9790718835304822,0.9667565139263252,0.9728752260397829,0.16129032258064516,1.2371134020618557,4,LB,MC
15.625,0.7521865889212828,0.9480077745383868,0.9381694255111976,0.9568023833167825,0.947394296951819,0.3119533527696793,1.2588235294117647,4,LB,MC
18.75,0.6220689655172413,0.9064367816091954,0.8716998610467809,0.9353876739562624,0.9024214816590745,0.5613793103448276,1.4854014598540146,4,LB,MC
21.875,0.45545977011494254,0.8522509578544061,0.7777777777777778,0.9083665338645418,0.8380152270937254,0.8864942528735632,1.6279683377308707,4,LB,MC
25.0,0.25587828492392806,0.7662517289073306,0.6564992961051149,0.8322427126710291,0.7339979013641134,1.4024896265560165,1.8847583643122676,4,LB,MC
-25.0,0.30813124108416545,0.8254873989538755,0.7524084778420038,0.8765432098765432,0.8097459823742872,1.0470756062767475,1.51340206185567,4,LB,ML
-21.875,0.5295774647887324,0.8873239436619719,0.8464528668610302,0.9139559286463799,0.8789101917255296,0.676056338028169,1.437125748502994,4,LB,ML
-18.75,0.6893491124260355,0.9368836291913215,0.9272818455366099,0.9433673469387756,0.9352554375316137,0.378698224852071,1.2190476190476192,4,LB,ML
-15.625,0.8080229226361032,0.9648997134670487,0.9628571428571429,0.9670014347202296,0.964924838940587,0.21060171919770773,1.0970149253731343,4,LB,ML
-12.5,0.8802308802308803,0.9781144781144782,0.9782398452611218,0.9777670372160464,0.9780033840947547,0.13131313131313133,1.0963855421686748,4,LB,ML
-9.375,0.9539106145251397,0.9911545623836127,0.9927884615384616,0.9889846743295019,0.9908829174664107,0.05307262569832402,1.1515151515151516,4,LB,ML
-6.25,0.9806629834254144,0.9965469613259669,0.9972067039106145,0.99581589958159,0.9965108164689463,0.020718232044198894,1.0714285714285714,4,LB,ML
-3.125,0.9782293178519593,0.9954039671020803,0.9970760233918129,0.9936862554638174,0.9953782534663099,0.027576197387518143,1.2666666666666666,4,LB,ML
0.0,0.9850968703427719,0.9970193740685543,0.9984848484848485,0.9954682779456193,0.9969742813918306,0.01788375558867362,1.2,4,LB,ML
3.125,0.983739837398374,0.9966124661246613,0.9981842941443486,0.9950226244343892,0.9966009517335146,0.02032520325203252,1.25,4,LB,ML
6.25,0.9710144927536232,0.9946859903381643,0.9961032635168047,0.9932005828071879,0.9946498054474707,0.03188405797101449,1.1,4,LB,ML
9.375,0.9538043478260869,0.9913949275362319,0.9963436928702011,0.9864253393665159,0.9913597089586176,0.051630434782608696,1.1176470588235294,4,LB,ML
12.5,0.9112903225806451,0.9834229390681004,0.986351228389445,0.9801084990958409,0.9832199546485262,0.09946236559139784,1.121212121212121,4,LB,ML
15.625,0.7755102040816326,0.9579689018464529,0.9493670886075949,0.9658246656760773,0.9575251657255095,0.2521865889212828,1.1233766233766234,4,LB,ML
18.75,0.6151724137931035,0.9202298850574713,0.8953219082908754,0.9410905550146057,0.9176358889152623,0.4786206896551724,1.2437275985663083,4,LB,ML
21.875,0.4396551724137931,0.8800287356321839,0.8230994152046783,0.9244663382594417,0.8708430007733952,0.7198275862068966,1.2846153846153847,4,LB,ML
25.0,0.30567081604426005,0.8287229137851545,0.7653683716564993,0.8703308431163287,0.8144818976279651,1.0276625172890732,1.4800796812749004,4,LB,ML
-25.0,0.4206128133704735,0.8470287836583101,0.7756833176248822,0.8999453253143794,0.8332067830928879,0.9178272980501393,1.5841346153846154,5,Base,MC
-21.875,0.5270092226613966,0.880764163372859,0.8103523270987386,0.9456852791878173,0.8728039353478567,0.7154150197628458,1.5125348189415042,5,Base,MC
-18.75,0.6666666666666666,0.9222699093943729,0.8717444717444718,0.9646547036432844,0.9158492514197213,0.4663805436337625,1.3991416309012876,5,Base,MC
-15.625,0.7697841726618705,0.9467625899280575,0.9175207418252807,0.9725814795654423,0.9442491210447012,0.3194244604316547,1.3875,5,Base,MC
-12.5,0.8481182795698925,0.9672939068100358,0.9485530546623794,0.9838018103858981,0.9658559401309634,0.19623655913978494,1.2920353982300885,5,Base,MC
-9.375,0.8959778085991679,0.9782709200184928,0.9653070792311299,0.9903799903799904,0.9776828110161445,0.130374479889043,1.2533333333333334,5,Base,MC
-6.25,0.922425952045134,0.9849553361542078,0.9789372905696505,0.9903147699757869,0.9845931632161772,0.09026798307475317,1.1636363636363636,5,Base,MC
-3.125,0.9463806970509383,0.9877122430741734,0.9811659192825112,0.9940935938209905,0.9875874520424283,0.07372654155495978,1.375,5,Base,MC
0.0,0.9429892141756548,0.9869029275808937,0.9817613340281397,0.991578947368421,0.9866457187745484,0.07858243451463791,1.3783783783783783,5,Base,MC
3.125,0.9590163934426229,0.9927140255009107,0.9902461681374826,0.9948670088660756,0.9925512104283054,0.04371584699453552,1.0666666666666667,5,Base,MC
6.25,0.9290030211480362,0.9831319234642497,0.9737241030823648,0.9922760041194645,0.9829125223157357,0.10120845921450151,1.425531914893617,5,Base,MC
9.375,0.8755555555555555,0.9748148148148148,0.9575727676369018,0.9918242207460398,0.9743975903614458,0.1511111111111111,1.2142857142857142,5,Base,MC
12.5,0.7701149425287356,0.9537835249042146,0.9273339749759384,0.97866937531742,0.9523103533481592,0.27729885057471265,1.20625,5,Base,MC
15.625,0.6451127819548872,0.9230576441102757,0.8743002544529263,0.9662542182227222,0.9179802297622228,0.4616541353383459,1.3008474576271187,5,Base,MC
18.75,0.5169606512890095,0.8894165535956581,0.8190909090909091,0.9519281563655573,0.8805277302711947,0.6635006784260515,1.3735955056179776,5,Base,MC
21.875,0.44964539007092197,0.866903073286052,0.7879670063076176,0.928,0.852269745473629,0.798581560283688,1.4510309278350515,5,Base,MC
25.0,0.3309659090909091,0.8153409090909091,0.7271414821944177,0.8764501160092807,0.7948448185165702,1.1079545454545454,1.6560509554140128,5,Base,MC
-25.0,0.44707520891364905,0.8720984215413184,0.7780395852968898,0.9537839399191219,0.8569945497015313,0.7674094707520891,1.3879093198992443,5,Base,ML
-21.875,0.546772068511199,0.8994290733421169,0.8299260548064376,0.9660759493670886,0.8928404305100609,0.6034255599472991,1.3313953488372092,5,Base,ML
-18.75,0.6952789699570815,0.9415832141154029,0.8987714987714988,0.9791220556745182,0.9372277735075583,0.35050071530758226,1.1502347417840375,5,Base,ML
-15.625,0.8244604316546763,0.9666666666666667,0.9458272327964861,0.9857578840284842,0.9653798256537982,0.2,1.139344262295082,5,Base,ML
-12.5,0.9086021505376344,0.9831989247311828,0.9710610932475884,0.9943555973659455,0.9825702997908436,0.10080645161290322,1.1029411764705883,5,Base,ML
-9.375,0.9500693481276006,0.9909847434119279,0.9840600093764651,0.9976235741444867,0.9907953740854377,0.05409153952843273,1.0833333333333333,5,Base,ML
-6.25,0.9816643159379408,0.996708979783733,0.9942556247008137,0.9990379990379991,0.9966410748560461,0.019746121297602257,1.0769230769230769,5,Base,ML
-3.125,0.982573726541555,0.9964253798033958,0.9932735426008968,0.9995487364620939,0.9964012595591543,0.021447721179624665,1.2307692307692308,5,Base,ML
0.0,0.9845916795069337,0.9971751412429378,0.9963522668056279,0.9979123173277662,0.9971316818774446,0.01694915254237288,1.1,5,Base,ML
3.125,0.9849726775956285,0.9974954462659381,0.9948908499767766,1.0,0.9974388824214202,0.015027322404371584,1.0,5,Base,ML
6.25,0.9667673716012085,0.9942094662638469,0.989388580090955,0.9989795918367347,0.994160954556994,0.03474320241691843,1.0454545454545454,5,Base,ML
9.375,0.9259259259259259,0.9861728395061728,0.9763196842624569,0.995973829894313,0.9860488290981565,0.08296296296296296,1.12,5,Base,ML
12.5,0.8462643678160919,0.9729406130268199,0.9581328200192493,0.9871095686663361,0.9724053724053724,0.16235632183908047,1.0560747663551402,5,Base,ML
15.625,0.6827067669172933,0.9428571428571428,0.9114503816793893,0.9707317073170731,0.9401574803149606,0.34285714285714286,1.080568720379147,5,Base,ML
18.75,0.5563093622795116,0.9099954771596562,0.8563636363636363,0.9582909460834181,0.9044647143542967,0.5400271370420624,1.217125382262997,5,Base,ML
21.875,0.44964539007092197,0.8900709219858156,0.8277535177098496,0.9394273127753304,0.8800619035336601,0.6595744680851063,1.1984536082474226,5,Base,ML
25.0,0.36079545454545453,0.8520359848484849,0.7892204042348412,0.8976464148877942,0.8399487836107554,0.8877840909090909,1.3888888888888888,5,Base,ML
-25.0,0.30362116991643456,0.8131383472609099,0.7125353440150801,0.8857644991212654,0.7897623400365631,1.1211699164345403,1.61,5,CB,MC
-21.875,0.48221343873517786,0.8667105841018885,0.8046976946498478,0.9213147410358565,0.8590666357093104,0.7997364953886693,1.544529262086514,5,CB,MC
-18.75,0.6666666666666666,0.9256080114449213,0.9031941031941032,0.9411162314388121,0.921765295887663,0.44635193133047213,1.3390557939914163,5,CB,MC
-15.625,0.8402877697841726,0.9678657074340528,0.9707174231332357,0.9641299079011149,0.9674124513618676,0.19280575539568345,1.2072072072072073,5,CB,MC
-12.5,0.9153225806451613,0.983646953405018,0.9853008727606798,0.9812442817932296,0.9832683933073573,0.09811827956989247,1.1587301587301588,5,CB,MC
-9.375,0.9514563106796117,0.9907535829865927,0.9878105954055321,0.9933993399339934,0.9905970850963798,0.05547850208044383,1.1428571428571428,5,CB,MC
-6.25,0.9689703808180536,0.9929478138222849,0.9942556247008137,0.9914081145584726,0.9928298279158699,0.04231311706629055,1.3636363636363635,5,CB,MC
-3.125,0.982573726541555,0.9962019660411081,0.9941704035874439,0.9981990094552003,0.9961806335654909,0.022788203753351208,1.3076923076923077,5,CB,MC
0.0,0.9845916795069337,0.9966615305598356,0.9979155810317873,0.9953222453222453,0.9966172261254228,0.020030816640986132,1.3,5,CB,MC
3.125,0.9931693989071039,0.9988615664845173,0.9990710636321412,0.9986072423398329,0.9988390991409333,0.006830601092896175,1.0,5,CB,MC
6.25,0.9833836858006042,0.9969788519637462,0.9979787771601819,0.9959657085224407,0.9969712266532055,0.01812688821752266,1.0909090909090908,5,CB,MC
9.375,0.9629629629629629,0.9920987654320987,0.9911198815984213,0.9930795847750865,0.9920987654320987,0.047407407407407405,1.28,5,CB,MC
12.5,0.9022988505747126,0.9815613026819924,0.980269489894129,0.9826338639652678,0.9814502529510962,0.11063218390804598,1.1323529411764706,5,CB,MC
15.625,0.7924812030075188,0.9611528822055138,0.9526717557251908,0.96794208893485,0.9602462169787124,0.23308270676691728,1.1231884057971016,5,CB,MC
18.75,0.6160108548168249,0.9161013116236997,0.8831818181818182,0.9445794846864366,0.9128494244773315,0.5033921302578019,1.3109540636042403,5,CB,MC
21.875,0.47375886524822697,0.8735224586288416,0.8083454633672974,0.9224806201550387,0.8616498577708818,0.7588652482269503,1.4420485175202156,5,CB,MC
25.0,0.34232954545454547,0.821969696969697,0.7261790182868142,0.8918439716312057,0.8005305039787798,1.0681818181818181,1.6241900647948164,5,CB,MC
-25.0,0.21727019498607242,0.7778551532033426,0.6112158341187559,0.907627711686494,0.7304984511405238,1.3328690807799444,1.7028469750889679,5,CB,ML
-21.875,0.3530961791831357,0.8350900307422047,0.7207481513701609,0.9382785956964892,0.815252152521525,0.9894598155467721,1.5295315682281059,5,CB,ML
-18.75,0.5736766809728183,0.9098712446351931,0.8491400491400491,0.9605336297943302,0.9014084507042253,0.5407725321888412,1.2684563758389262,5,CB,ML
-15.625,0.7784172661870503,0.9577937649880096,0.9365544167886775,0.9765903307888041,0.9561534628799202,0.25323741007194245,1.1428571428571428,5,CB,ML
-12.5,0.8991935483870968,0.9818548387096774,0.971979788700046,0.9906367041198502,0.9812195687456527,0.10887096774193548,1.08,5,CB,ML
-9.375,0.9611650485436893,0.9932963476652797,0.9896858884200657,0.9966949952785646,0.9931780757468831,0.04022191400832178,1.0357142857142858,5,CB,ML
-6.25,0.9717912552891397,0.9943582510578279,0.9937769267592149,0.9947292764734068,0.9942528735632183,0.03385049365303244,1.2,5,CB,ML
-3.125,0.9865951742627346,0.9973190348525469,0.9955156950672646,0.9990999099909991,0.9973045822102425,0.0160857908847185,1.2,5,CB,ML
0.0,0.9845916795069337,0.9966615305598356,0.9979155810317873,0.9953222453222453,0.9966172261254228,0.020030816640986132,1.3,5,CB,ML
3.125,0.9890710382513661,0.9981785063752276,0.997677659080353,0.99860529986053,0.9981412639405205,0.01092896174863388,1.0,5,CB,ML
6.25,0.9879154078549849,0.9977341389728097,0.9964628600303184,0.9989868287740629,0.9977232481659499,0.013595166163141994,1.125,5,CB,ML
9.375,0.9674074074074074,0.9928395061728396,0.9906265416872225,0.9950445986124876,0.99283065512979,0.04296296296296296,1.3181818181818181,5,CB,ML
12.5,0.9281609195402298,0.9875478927203065,0.9821944177093359,0.992704280155642,0.9874213836477989,0.07471264367816093,1.04,5,CB,ML
15.625,0.7954887218045112,0.9616541353383459,0.9394402035623409,0.9819148936170212,0.9602080624187256,0.23007518796992482,1.125,5,CB,ML
18.75,0.6241519674355496,0.9206241519674355,0.8718181818181818,0.96527428283845,0.9161690948172916,0.4762550881953867,1.2671480144404332,5,CB,ML
21.875,0.4198581560283688,0.8605200945626478,0.7496360989810772,0.9542927733168622,0.8396739130434782,0.8368794326241135,1.4425427872860637,5,CB,ML
25.0,0.2528409090909091,0.7862215909090909,0.6179018286814244,0.9217516152189519,0.7398444252376836,1.2826704545454546,1.7167300380228137,5,CB,ML
-25.0,0.25487465181058494,0.7859795728876509,0.6979264844486334,0.840522133938706,0.7626158599382081,1.2841225626740946,1.7233644859813084,5,LB,MC
-21.875,0.35177865612648224,0.8219148001756698,0.758155719878208,0.8723723723723724,0.8112636723295323,1.0685111989459815,1.6483739837398375,5,LB,MC
-18.75,0.5593705293276109,0.8950882212684788,0.860933660933661,0.9177579884756417,0.8884381338742394,0.6294706723891274,1.4285714285714286,5,LB,MC
-15.625,0.7266187050359713,0.9412470023980816,0.9263055148853099,0.9528112449799196,0.9393714427121999,0.35251798561151076,1.2894736842105263,5,LB,MC
-12.5,0.8602150537634409,0.9726702508960573,0.9646302250803859,0.9790209790209791,0.971772327626099,0.1639784946236559,1.1730769230769231,5,LB,MC
-9.375,0.9181692094313454,0.9849745723532132,0.9854664791373652,0.9840823970037453,0.9847739517451394,0.09015256588072122,1.1016949152542372,5,LB,MC
-6.25,0.9548660084626234,0.9901269393511989,0.9956917185256103,0.9843823946994794,0.9900047596382674,0.05923836389280677,1.3125,5,LB,MC
-3.125,0.9798927613941019,0.9959785522788204,0.9950672645739911,0.9968553459119497,0.9959605026929982,0.024128686327077747,1.2,5,LB,MC
0.0,0.9799691833590138,0.9961479198767335,0.9973944762897342,0.9948024948024948,0.9960967993754878,0.023112480739599383,1.1538461538461537,5,LB,MC
3.125,0.9795081967213115,0.9949908925318761,0.9934974454249884,0.9962738705170004,0.9948837209302326,0.030054644808743168,1.4666666666666666,5,LB,MC
6.25,0.9546827794561934,0.9911883182275931,0.9903991915108641,0.9919028340080972,0.9911504424778761,0.052870090634441085,1.1666666666666667,5,LB,MC
9.375,0.9481481481481482,0.9896296296296296,0.9911198815984213,0.9881947860304968,0.9896551724137932,0.06222222222222222,1.2,5,LB,MC
12.5,0.8979885057471264,0.9818007662835249,0.9860442733397498,0.9775763358778626,0.9817920459990417,0.10919540229885058,1.0704225352112675,5,LB,MC
15.625,0.7849624060150376,0.9491228070175438,0.9338422391857506,0.9617400419287212,0.9475858507616834,0.30526315789473685,1.4195804195804196,5,LB,MC
18.75,0.6078697421981004,0.8989145183175034,0.8690909090909091,0.9232254949299855,0.8953406696324047,0.6065128900949797,1.546712802768166,5,LB,MC
