Noise,Class Accuracy,Bitwise Accuracy,Bitwise Recall,Bitwise Precision,Bitwise F1,Mean Hamming Distance,Mean Error Distance,Trial,Training,Model
0.0125,0.9865410497981157,0.996859578286227,0.9964044943820225,0.9973009446693657,0.9968525179856115,0.018842530282637954,1.4,0,CB,MC
0.018750000000000003,0.9844632768361582,0.9974105461393596,0.9966808914177335,0.9981006647673314,0.9973902728351127,0.015536723163841809,1.0,0,CB,MC
0.025,0.9900709219858156,0.9981087470449173,0.9971577451444813,0.9990507831039392,0.9981033665244192,0.011347517730496455,1.1428571428571428,0,CB,MC
0.03125,0.986449864498645,0.996386630532972,0.9945305378304466,0.9981701738334858,0.9963470319634704,0.02168021680216802,1.6,0,CB,MC
0.037500000000000006,0.967828418230563,0.9932975871313673,0.9913793103448276,0.9949908925318761,0.9931818181818182,0.040214477211796246,1.25,0,CB,MC
0.043750000000000004,0.9644808743169399,0.9929417122040073,0.9949238578680203,0.9908088235294118,0.992862076905365,0.04234972677595628,1.1923076923076923,0,CB,MC
0.05,0.9477020602218701,0.9891706286318014,0.9929270946681176,0.9848893685914732,0.988891899214305,0.06497622820919176,1.2424242424242424,0,CB,MC
0.05625,0.9345549738219895,0.9834205933682374,0.9943280977312391,0.9730999146029035,0.983599482088908,0.09947643979057591,1.52,0,CB,MC
0.0625,0.9182209469153515,0.9760879961740794,0.9962103268593084,0.9580865603644647,0.9767765908035301,0.14347202295552366,1.7543859649122806,0,CB,MC
0.06875,0.849112426035503,0.9529092702169625,0.9940119760479041,0.9175495163519115,0.954251497005988,0.28254437869822485,1.8725490196078431,0,CB,MC
0.07500000000000001,0.8284883720930233,0.9503391472868217,0.9910714285714286,0.91441647597254,0.9512020947393478,0.29796511627906974,1.7372881355932204,0,CB,MC
0.08125,0.7572178477690289,0.9278215223097113,0.9873303167420815,0.8784219001610306,0.9296974861525352,0.4330708661417323,1.7837837837837838,0,CB,MC
0.08750000000000001,0.6735905044510386,0.8956478733926805,0.9831632653061224,0.8320379965457686,0.9013096351730591,0.6261127596439169,1.9181818181818182,0,CB,MC
0.09375,0.6264880952380952,0.8777281746031746,0.9858371269600404,0.8073736536868269,0.8877248918241858,0.7336309523809523,1.9641434262948207,0,CB,MC
0.1,0.5467625899280576,0.8422062350119904,0.9859700048379294,0.7641544806899138,0.8610054921841993,0.9467625899280575,2.088888888888889,0,CB,MC
0.0,0.9914407988587732,0.9985734664764622,0.99856184084372,0.99856184084372,0.99856184084372,0.008559201141226819,1.0,0,CB,ML
0.00625,0.9868421052631579,0.9978070175438597,0.9975284231339595,0.9980217606330366,0.9977750309023486,0.013157894736842105,1.0,0,CB,ML
0.0125,0.9825033647375505,0.9966352624495289,0.9964044943820225,0.9968525179856115,0.9966284558327715,0.020188425302826378,1.1538461538461537,0,CB,ML
0.018750000000000003,0.9830508474576272,0.9971751412429378,0.9962067330488383,0.9980997624703087,0.9971523493118178,0.01694915254237288,1.0,0,CB,ML
0.025,0.9971631205673759,0.9995271867612293,0.9995262908574135,0.9995262908574135,0.9995262908574135,0.0028368794326241137,1.0,0,CB,ML
0.03125,0.9878048780487805,0.9975158084914183,0.9977210574293528,0.9972665148063782,0.9974937343358397,0.014905149051490514,1.2222222222222223,0,CB,ML
0.037500000000000006,0.9758713136729222,0.9955317247542449,0.9936479128856625,0.9972677595628415,0.9954545454545455,0.02680965147453083,1.1111111111111112,0,CB,ML
0.043750000000000004,0.9795081967213115,0.9963570127504554,0.9967697277341947,0.995850622406639,0.996309963099631,0.02185792349726776,1.0666666666666667,0,CB,ML
0.05,0.9730586370839936,0.9952456418383518,0.9983677910772579,0.9918918918918919,0.9951193058568331,0.028526148969889066,1.0588235294117647,0,CB,ML
0.05625,0.9738219895287958,0.993237347294939,0.9965095986038395,0.9900303424360641,0.9932594042183083,0.04057591623036649,1.55,0,CB,ML
0.0625,0.9784791965566715,0.9947393591582975,0.9971577451444813,0.9924563884959925,0.9948015122873346,0.03156384505021521,1.4666666666666666,0,CB,ML
0.06875,0.9393491124260355,0.9869329388560157,0.9960079840319361,0.9779519843214111,0.9868974042027194,0.07840236686390532,1.2926829268292683,0,CB,ML
0.07500000000000001,0.9418604651162791,0.9869186046511628,0.9975198412698413,0.9762135922330097,0.9867517173699705,0.07848837209302326,1.35,0,CB,ML
0.08125,0.937007874015748,0.9840332458442694,0.9968325791855204,0.9709122961657117,0.9837017191337352,0.09580052493438321,1.5208333333333333,0,CB,ML
0.08750000000000001,0.9169139465875371,0.9799703264094956,0.9964285714285714,0.9634928465712876,0.9796839729119637,0.1201780415430267,1.4464285714285714,0,CB,ML
0.09375,0.9077380952380952,0.9789186507936508,0.9944360141628731,0.9637254901960784,0.9788399302962411,0.12648809523809523,1.3709677419354838,0,CB,ML
0.1,0.8877697841726618,0.9743405275779377,0.9951620706337687,0.9549675023212628,0.974650556740109,0.1539568345323741,1.3717948717948718,0,CB,ML
0.0,0.9814550641940085,0.9961959106038992,0.99712368168744,0.9952153110047847,0.996168582375479,0.02282453637660485,1.2307692307692308,0,LB,MC
0.00625,0.9839181286549707,0.996832358674464,0.9965397923875432,0.9970326409495549,0.9967861557478368,0.019005847953216373,1.1818181818181819,0,LB,MC
0.0125,0.9784656796769852,0.9961866307761328,0.9968539325842697,0.9955116696588869,0.9961823489782169,0.02288021534320323,1.0625,0,LB,MC
0.018750000000000003,0.9745762711864406,0.9945856873822976,0.9947842579421526,0.9943127962085309,0.9945484712017064,0.03248587570621469,1.2777777777777777,0,LB,MC
0.025,0.9787234042553191,0.9952718676122931,0.994789199431549,0.9957325746799431,0.9952606635071091,0.028368794326241134,1.3333333333333333,0,LB,MC
0.03125,0.981029810298103,0.9966124661246613,0.9977210574293528,0.9954524783992724,0.9965854768950604,0.02032520325203252,1.0714285714285714,0,LB,MC
0.037500000000000006,0.9624664879356568,0.9928507596067918,0.9909255898366606,0.994535519125683,0.9927272727272728,0.04289544235924933,1.1428571428571428,0,LB,MC
0.043750000000000004,0.9480874316939891,0.9895264116575592,0.9884633133364098,0.9902912621359223,0.9893764434180139,0.06284153005464481,1.2105263157894737,0,LB,MC
0.05,0.9429477020602218,0.9875858425779186,0.9902067464635473,0.9843158464034614,0.9872525088147546,0.07448494453248812,1.3055555555555556,0,LB,MC
0.05625,0.9424083769633508,0.9864746945898778,0.9899650959860384,0.983102253032929,0.9865217391304348,0.08115183246073299,1.4090909090909092,0,LB,MC
0.0625,0.9469153515064562,0.9856527977044476,0.9881572714353387,0.9834983498349835,0.9858223062381853,0.08608321377331421,1.6216216216216217,0,LB,MC
0.06875,0.9142011834319527,0.9795364891518737,0.9890219560878244,0.9701419481155164,0.9794909809735607,0.1227810650887574,1.4310344827586208,0,LB,MC
0.07500000000000001,0.9040697674418605,0.9781976744186046,0.9856150793650794,0.97021484375,0.9778543307086613,0.1308139534883721,1.3636363636363635,0,LB,MC
0.08125,0.89501312335958,0.9748468941382327,0.9886877828054299,0.9604395604395605,0.9743589743589743,0.15091863517060367,1.4375,0,LB,MC
0.08750000000000001,0.8887240356083086,0.9737883283877349,0.9811224489795919,0.9653614457831325,0.9731781376518218,0.1572700296735905,1.4133333333333333,0,LB,MC
0.09375,0.8705357142857143,0.9712301587301587,0.9853313100657562,0.9572481572481573,0.971086739780658,0.17261904761904762,1.3333333333333333,0,LB,MC
0.1,0.8546762589928057,0.9664268585131894,0.97677793904209,0.9564187588820464,0.9664911440880803,0.2014388489208633,1.386138613861386,0,LB,MC
0.0,0.9843081312410842,0.9971469329529244,0.9995206136145733,0.9947519083969466,0.9971305595408896,0.017118402282453638,1.0909090909090908,0,LB,ML
0.00625,0.9853801169590644,0.9975633528265108,0.9980227385071676,0.997037037037037,0.9975296442687748,0.014619883040935672,1.0,0,LB,ML
0.0125,0.9851951547779273,0.9970838941229251,0.9991011235955056,0.9950760966875559,0.9970845481049562,0.017496635262449527,1.1818181818181819,0,LB,ML
0.018750000000000003,0.9844632768361582,0.996939736346516,0.9990516832622096,0.9948064211520302,0.9969245327655547,0.018361581920903956,1.1818181818181819,0,LB,ML
0.025,0.9886524822695035,0.997872340425532,0.9990525817148271,0.9966918714555766,0.9978708303761534,0.01276595744680851,1.125,0,LB,ML
0.03125,0.975609756097561,0.9957091237579042,0.9977210574293528,0.9936450295052202,0.9956788719581533,0.025745257452574527,1.0555555555555556,0,LB,ML
0.037500000000000006,0.9758713136729222,0.9957551385165326,0.9959165154264973,0.9954648526077098,0.9956906327965525,0.02546916890080429,1.0555555555555556,0,LB,ML
0.043750000000000004,0.9726775956284153,0.9936247723132969,0.9972311952007383,0.9899221255153459,0.9935632183908046,0.03825136612021858,1.4,0,LB,ML
0.05,0.9698890649762282,0.9939249867934495,0.998911860718172,0.9886914378029079,0.9937753721244926,0.03645007923930269,1.2105263157894737,0,LB,ML
0.05625,0.9672774869109948,0.9930191972076788,0.9978184991273996,0.9883318928262749,0.9930525401650022,0.041884816753926704,1.28,0,LB,ML
0.0625,0.9626972740315638,0.9913916786226685,0.9971577451444813,0.9859484777517564,0.9915214319359397,0.05164992826398852,1.3846153846153846,0,LB,ML
0.06875,0.9245562130177515,0.9844674556213018,0.9960079840319361,0.9731838127742565,0.9844636251541308,0.09319526627218935,1.2352941176470589,0,LB,ML
0.07500000000000001,0.940406976744186,0.9832848837209303,0.9985119047619048,0.9682539682539683,0.9831501831501832,0.1002906976744186,1.6829268292682926,0,LB,ML
0.08125,0.9212598425196851,0.981408573928259,0.9981900452488688,0.9645824223874071,0.9810985101178564,0.1115485564304462,1.4166666666666667,0,LB,ML
0.08750000000000001,0.9109792284866469,0.9779920870425322,0.9964285714285714,0.9597051597051597,0.9777221526908635,0.13204747774480713,1.4833333333333334,0,LB,ML
0.09375,0.9017857142857143,0.9784226190476191,0.9959534648457259,0.96142578125,0.9783850931677018,0.12946428571428573,1.3181818181818181,0,LB,ML
0.1,0.8776978417266187,0.9745803357314149,0.9975810353168844,0.9533055940822931,0.9749408983451537,0.15251798561151078,1.2470588235294118,0,LB,ML
0.0,0.9579579579579579,0.9912412412412412,0.9871731623088308,0.9955223880597015,0.9913301956898688,0.052552552552552555,1.25,1,Base,MC
0.00625,0.9640804597701149,0.9923371647509579,0.9884337349397591,0.9961146187469645,0.9922593130140299,0.04597701149425287,1.28,1,Base,MC
0.0125,0.9577259475218659,0.9895529640427599,0.985243482538121,0.9935515873015873,0.9893800938503334,0.06268221574344024,1.4827586206896552,1,Base,MC
0.018750000000000003,0.9547445255474453,0.9890510948905109,0.985372988785958,0.9926326129666012,0.9889894788353315,0.06569343065693431,1.4516129032258065,1,Base,MC
0.025,0.9504685408299867,0.9888442659526997,0.9821348816435909,0.9954730647351743,0.9887589928057554,0.06693440428380187,1.3513513513513513,1,Base,MC
0.03125,0.9276218611521418,0.9844903988183161,0.9758620689655172,0.9929824561403509,0.9843478260869565,0.0930576070901034,1.2857142857142858,1,Base,MC
0.037500000000000006,0.9358638743455497,0.9845113438045375,0.9755446865273455,0.9927601809954751,0.9840771473424536,0.09293193717277487,1.4489795918367347,1,Base,MC
0.043750000000000004,0.9108108108108108,0.979954954954955,0.9717330861909175,0.9868235294117647,0.9792201727760915,0.12027027027027028,1.3484848484848484,1,Base,MC
0.05,0.9269746646795827,0.9821162444113264,0.9725888324873097,0.9906928645294726,0.9815573770491802,0.10730253353204174,1.469387755102041,1,Base,MC
0.05625,0.9270976616231087,0.9839523154516276,0.9764150943396226,0.9904306220095693,0.9833729216152018,0.09628610729023383,1.320754716981132,1,Base,MC
0.0625,0.9044222539229672,0.9764621968616263,0.9650655021834061,0.9866071428571429,0.9757174392935983,0.14122681883024252,1.4776119402985075,1,Base,MC
0.06875,0.8899082568807339,0.9760448521916412,0.9629629629629629,0.9883843717001056,0.9755080771235018,0.1437308868501529,1.3055555555555556,1,Base,MC
0.07500000000000001,0.888243831640058,0.971214320270924,0.9591133004926108,0.9818456883509834,0.9703463742835783,0.17271407837445574,1.5454545454545454,1,Base,MC
0.08125,0.9059334298118669,0.9761215629522432,0.964035964035964,0.9862033725089423,0.974993685274059,0.14327062228654125,1.523076923076923,1,Base,MC
0.08750000000000001,0.8820375335120644,0.9711796246648794,0.9551368326603858,0.9865616311399444,0.9705949395942557,0.17292225201072386,1.4659090909090908,1,Base,MC
0.09375,0.8808864265927978,0.9706832871652816,0.956868260665729,0.983140655105973,0.9698265621287717,0.17590027700831026,1.4767441860465116,1,Base,MC
0.1,0.8514588859416445,0.964633068081344,0.9451627284886313,0.9828465461288827,0.9636363636363635,0.21220159151193635,1.4285714285714286,1,Base,MC
0.0,0.978978978978979,0.9964964964964965,0.994573260976813,0.9985141158989599,0.9965397923875433,0.021021021021021023,1.0,1,Base,ML
0.00625,0.9899425287356322,0.9976053639846744,0.9956626506024097,0.9995162070633768,0.9975857073877354,0.014367816091954023,1.4285714285714286,1,Base,ML
0.0125,0.9795918367346939,0.9956268221574344,0.9940973930152484,0.9970399605328071,0.9955665024630541,0.026239067055393587,1.2857142857142858,1,Base,ML
0.018750000000000003,0.9795620437956204,0.9965936739659368,0.9951243295953194,0.9980440097799511,0.99658203125,0.020437956204379562,1.0,1,Base,ML
0.025,0.9892904953145917,0.9979919678714859,0.995980348369808,1.0,0.9979861266502573,0.012048192771084338,1.125,1,Base,ML
0.03125,0.9793205317577548,0.9963072378138847,0.9926108374384236,1.0,0.996291718170581,0.022156573116691284,1.0714285714285714,1,Base,ML
0.037500000000000006,0.9829842931937173,0.9969458987783595,0.9946642952423299,0.9991067440821796,0.9968805704099821,0.01832460732984293,1.0769230769230769,1,Base,ML
0.043750000000000004,0.9743243243243244,0.9948198198198198,0.9944392956441149,0.9949003245248029,0.9946697566628042,0.031081081081081083,1.2105263157894737,1,Base,ML
0.05,0.9791356184798807,0.9955290611028316,0.9944162436548223,0.996439471007121,0.9954268292682927,0.026825633383010434,1.2857142857142858,1,Base,ML
0.05625,0.9683631361760661,0.9944979367262724,0.994811320754717,0.9938737040527804,0.9943422913719944,0.033012379642365884,1.0434782608695652,1,Base,ML
0.0625,0.9714693295292439,0.9940561103185925,0.9932071809801067,0.9946550048590865,0.9939305656712796,0.03566333808844508,1.25,1,Base,ML
0.06875,0.9617737003058104,0.9928644240570846,0.9902263374485597,0.9953464322647363,0.9927797833935018,0.04281345565749235,1.12,1,Base,ML
0.07500000000000001,0.9550072568940493,0.9891146589259797,0.987192118226601,0.990608007909046,0.9888971132494448,0.06531204644412192,1.4516129032258065,1,Base,ML
0.08125,0.9609261939218524,0.9908345393150024,0.9920079920079921,0.9890438247011952,0.9905236907730673,0.05499276410998553,1.4074074074074074,1,Base,ML
0.08750000000000001,0.9463806970509383,0.9892761394101877,0.9896814715118888,0.9887942626624832,0.989237668161435,0.064343163538874,1.2,1,Base,ML
0.09375,0.9224376731301939,0.9831486611265005,0.9854664791373652,0.980410447761194,0.9829319616553658,0.10110803324099724,1.3035714285714286,1,Base,ML
0.1,0.9151193633952255,0.982316534040672,0.9839500668747213,0.9804531319413594,0.9821984868713839,0.10610079575596817,1.25,1,Base,ML
0.0,0.9864864864864865,0.9974974974974975,0.9975333004440059,0.9975333004440059,0.9975333004440059,0.015015015015015015,1.1111111111111112,1,CB,MC
0.00625,0.9899425287356322,0.9978448275862069,0.9966265060240964,0.9990338164251208,0.9978287092882993,0.01293103448275862,1.2857142857142858,1,CB,MC
0.0125,0.9868804664723032,0.9965986394557823,0.9980324643384161,0.9950956351152526,0.9965618860510805,0.02040816326530612,1.5555555555555556,1,CB,MC
0.018750000000000003,0.9824817518248176,0.9968369829683699,0.9975621647976597,0.9961051606621227,0.9968331303288672,0.01897810218978102,1.0833333333333333,1,CB,MC
0.025,0.9879518072289156,0.99776885319054,0.9964269763287181,0.9991043439319302,0.9977638640429337,0.013386880856760375,1.1111111111111112,1,CB,MC
0.03125,0.9748892171344166,0.9955686853766618,0.9950738916256158,0.9960552268244576,0.995564317397733,0.026587887740029542,1.0588235294117647,1,CB,MC
0.037500000000000006,0.9672774869109948,0.993237347294939,0.9955535793686082,0.9907079646017699,0.9931248613883343,0.04057591623036649,1.24,1,CB,MC
0.043750000000000004,0.972972972972973,0.9943693693693694,0.9967562557924003,0.991701244813278,0.9942223249364456,0.033783783783783786,1.25,1,CB,MC
0.05,0.9657228017883756,0.9885742672627919,0.9934010152284264,0.9834170854271357,0.9883838383838384,0.06855439642324888,2.0,1,CB,MC
0.05625,0.9463548830811555,0.9860155891792756,0.9952830188679245,0.976399814900509,0.9857509927587013,0.08390646492434663,1.564102564102564,1,CB,MC
0.0625,0.8930099857346647,0.969091773656681,0.9936923823386705,0.9459584295612009,0.9692380501656414,0.18544935805991442,1.7333333333333334,1,CB,MC
0.06875,0.8608562691131498,0.9645769622833843,0.9912551440329218,0.9404587603709127,0.9651890808915602,0.21253822629969418,1.5274725274725274,1,CB,MC
0.07500000000000001,0.806966618287373,0.9397677793904209,0.9896551724137931,0.8980777827447475,0.9416451839700024,0.3613933236574746,1.8721804511278195,1,CB,MC
0.08125,0.7756874095513748,0.9298118668596237,0.9865134865134865,0.8820902188476999,0.9313841075218109,0.4211287988422576,1.8774193548387097,1,CB,MC
0.08750000000000001,0.6796246648793566,0.9050491510277033,0.9883355764917003,0.8466564181398923,0.9120264955495757,0.5697050938337802,1.7782426778242677,1,CB,MC
0.09375,0.6232686980609419,0.8829639889196675,0.9826535396155649,0.8168355416991426,0.8921047031283251,0.7022160664819944,1.8639705882352942,1,CB,MC
0.1,0.5291777188328912,0.8373121131741822,0.983058403923317,0.7595590768170858,0.8569762922658376,0.9761273209549072,2.073239436619718,1,CB,MC
0.0,0.9864864864864865,0.9977477477477478,0.9975333004440059,0.998025666337611,0.997779422649889,0.013513513513513514,1.0,1,CB,ML
0.00625,0.9913793103448276,0.998323754789272,0.9975903614457832,0.999034749034749,0.9983120327947914,0.010057471264367816,1.1666666666666667,1,CB,ML
0.0125,0.9897959183673469,0.9973275024295433,0.9980324643384161,0.9965618860510805,0.9972966330793805,0.016034985422740525,1.5714285714285714,1,CB,ML
0.018750000000000003,0.9854014598540146,0.9975669099756691,0.9970745977571916,0.9980478282088824,0.9975609756097561,0.014598540145985401,1.0,1,CB,ML
0.025,0.9879518072289156,0.9979919678714859,0.9968736042876284,0.999104744852283,0.9979879275653925,0.012048192771084338,1.0,1,CB,ML
0.03125,0.983751846381093,0.9967996061053668,0.9955665024630542,0.9980246913580247,0.9967940813810111,0.019202363367799114,1.1818181818181819,1,CB,ML
0.037500000000000006,0.981675392670157,0.9956369982547993,0.9964428634948866,0.9946737683089214,0.9955575299866726,0.02617801047120419,1.4285714285714286,1,CB,ML
0.043750000000000004,0.9756756756756757,0.9954954954954955,0.9972196478220574,0.9935364727608494,0.9953746530989823,0.02702702702702703,1.1111111111111112,1,CB,ML
0.05,0.9791356184798807,0.9947839046199702,0.9979695431472081,0.9914271306101866,0.994687579053883,0.03129657228017884,1.5,1,CB,ML
0.05625,0.9642365887207703,0.9928931682714351,0.9976415094339622,0.9878561419897244,0.9927247125088008,0.04264099037138927,1.1923076923076923,1,CB,ML
0.0625,0.9529243937232525,0.9893009985734664,0.9946627850557982,0.9836852207293666,0.9891435464414957,0.06419400855920114,1.3636363636363635,1,CB,ML
0.06875,0.9510703363914373,0.9910805300713558,0.9963991769547325,0.9857506361323155,0.9910463034024046,0.053516819571865444,1.09375,1,CB,ML
0.07500000000000001,0.9317851959361393,0.98451862602806,0.9955665024630542,0.9735067437379576,0.9844130540672187,0.09288824383164006,1.3617021276595744,1,CB,ML
0.08125,0.9319826338639653,0.9838398456343463,0.9945054945054945,0.9726428920371275,0.9834527043714497,0.09696092619392185,1.425531914893617,1,CB,ML
0.08750000000000001,0.9101876675603218,0.9785522788203753,0.9955136832660386,0.9626898047722343,0.9788266431407147,0.128686327077748,1.4328358208955223,1,CB,ML
0.09375,0.8947368421052632,0.9771468144044322,0.9967182372245663,0.9585211902614968,0.9772466099747185,0.1371191135734072,1.3026315789473684,1,CB,ML
0.1,0.8872679045092838,0.9743589743589743,0.9959875167186804,0.9542930371636053,0.9746945898778359,0.15384615384615385,1.3647058823529412,1,CB,ML
0.0,0.9804804804804805,0.9962462462462462,0.9965466206216083,0.9960552268244576,0.9963008631319359,0.02252252252252252,1.1538461538461537,1,LB,MC
0.00625,0.9841954022988506,0.9966475095785441,0.996144578313253,0.9971056439942113,0.9966248794599808,0.020114942528735632,1.2727272727272727,1,LB,MC
0.0125,0.9839650145772595,0.9958697764820214,0.9960649286768323,0.995575221238938,0.9958200147528891,0.02478134110787172,1.5454545454545454,1,LB,MC
0.018750000000000003,0.9868613138686131,0.9975669099756691,0.9985372988785958,0.9965936739659368,0.997564539698003,0.014598540145985401,1.1111111111111112,1,LB,MC
0.025,0.9772423025435074,0.9953145917001339,0.9950870924519875,0.9955317247542449,0.9953093589457225,0.028112449799196786,1.2352941176470589,1,LB,MC
0.03125,0.9807976366322009,0.9960610536681438,0.9950738916256158,0.9970384995064165,0.9960552268244576,0.023633677991137372,1.2307692307692308,1,LB,MC
0.037500000000000006,0.9541884816753927,0.9908376963350786,0.9946642952423299,0.9867666519629467,0.9906997342781223,0.0549738219895288,1.2,1,LB,MC
0.043750000000000004,0.95,0.9891891891891892,0.989805375347544,0.9879740980573543,0.9888888888888887,0.06486486486486487,1.2972972972972974,1,LB,MC
0.05,0.9567809239940388,0.9915548931942375,0.9934010152284264,0.9893832153690597,0.991388044579534,0.05067064083457526,1.1724137931034482,1,LB,MC
0.05625,0.9394773039889959,0.9867033470884915,0.9943396226415094,0.978644382544104,0.9864295741693963,0.07977991746905089,1.3181818181818181,1,LB,MC
0.0625,0.9186875891583453,0.980266286257727,0.992721979621543,0.967833491012299,0.9801197604790419,0.11840228245363767,1.456140350877193,1,LB,MC
0.06875,0.9281345565749235,0.9839449541284404,0.9902263374485597,0.9776536312849162,0.9838998211091234,0.0963302752293578,1.3404255319148937,1,LB,MC
0.07500000000000001,0.8896952104499274,0.9721819061441703,0.9862068965517241,0.9583532790809,0.9720806020878854,0.16690856313497823,1.513157894736842,1,LB,MC
0.08125,0.9015918958031838,0.9749155812831645,0.9845154845154845,0.9642857142857143,0.9742956005931785,0.15050651230101303,1.5294117647058822,1,LB,MC
