Class Accuracy,Bitwise Accuracy,Bitwise Recall,Bitwise Precision,Bitwise F1,Mean Hamming Distance,Mean Error Distance,Training,Model
0.9299210963455149,0.9827311738648948,0.9752060319130282,0.9896437595643973,0.9823718514854983,0.10361295681063123,1.4785185185185186,Base,MC
0.969892026578073,0.9938572812846068,0.9933017709977205,0.9942431901151362,0.9937722576004773,0.036856312292358806,1.2241379310344827,Base,ML
0.9124792358803987,0.9738718161683277,0.9943187795896896,0.9546143227500757,0.9740621135083138,0.15676910299003322,1.7912218268090154,CB,MC
0.9628322259136213,0.9918154761904762,0.9966333508679642,0.9869079038755383,0.9917467850848877,0.049107142857142856,1.3212290502793296,CB,ML
0.9448712624584718,0.9869878183831672,0.9917937927406628,0.9820132643494566,0.9868792965069617,0.07807308970099668,1.4161958568738229,LB,MC
0.9548380398671097,0.9898947951273532,0.9974750131509732,0.9823173890519772,0.9898381764398817,0.0606312292358804,1.342528735632184,LB,ML
0.9286752491694352,0.9828522978959026,0.9748904085568999,0.9902044596423737,0.9824877626393823,0.10288621262458472,1.4425036390101893,Base,MC
0.9703073089700996,0.9940476190476191,0.9931965632123444,0.9947314811562643,0.9939634296142913,0.03571428571428571,1.2027972027972027,Base,ML
0.9072882059800664,0.973093161683278,0.992845870594424,0.9544535095408266,0.9732712240232395,0.16144102990033224,1.7413213885778276,CB,MC
0.9617940199335548,0.9917116555924695,0.9961073119410836,0.9872097872932017,0.9916385916525564,0.04973006644518273,1.3016304347826086,CB,ML
0.9443521594684385,0.9873511904761905,0.9916535156934947,0.9828640945429267,0.9872392423845684,0.07589285714285714,1.3638059701492538,LB,MC
0.956499169435216,0.9904312015503876,0.9976503594599334,0.983203152001106,0.9903740709150725,0.057412790697674417,1.3198090692124105,LB,ML
0.9272217607973422,0.9827138704318937,0.9743994388918114,0.9904113495401725,0.9823401509660769,0.10371677740863787,1.4251069900142654,Base,MC
0.9694767441860465,0.993545819490587,0.9931614939505523,0.9937539476454488,0.9934576324697876,0.038725083056478406,1.2687074829931972,Base,ML
0.9105066445182725,0.9737333887043189,0.9934420480448887,0.9551232340942041,0.9739058686010932,0.15759966777408638,1.7610208816705337,CB,MC
0.964078073089701,0.9918327796234773,0.9963177275118359,0.9872467595649304,0.991761502478531,0.049003322259136214,1.3641618497109826,CB,ML
0.9420681063122923,0.9864860188261351,0.9907066456251096,0.982062156712786,0.9863654614968315,0.08108388704318936,1.3996415770609318,LB,MC
