Class Accuracy,Bitwise Accuracy,Bitwise Recall,Bitwise Precision,Bitwise F1,Mean Hamming Distance,Mean Error Distance,Training,Model
0.8077242524916943,0.9572259136212624,0.9327722251446607,0.9795602695834714,0.9555938779909463,0.25664451827242524,1.3347732181425487,Base,MC
0.8523671096345515,0.9717781007751938,0.9545853059793091,0.9878066482798664,0.9709118795812453,0.1693313953488372,1.1469760900140646,Base,ML
0.8711586378737541,0.9731104651162791,0.9671401017008592,0.9781166873559142,0.9725974254981484,0.1613372093023256,1.2522159548751006,CB,MC
0.8684593023255814,0.9728682170542635,0.956303699807119,0.9883295277445544,0.9720528998681067,0.16279069767441862,1.2375690607734806,CB,ML
0.8386627906976745,0.962953349944629,0.9538488514816763,0.9705609477590637,0.9621323334335591,0.22227990033222592,1.3777348777348777,LB,MC
0.8672134551495017,0.9733527131782945,0.9690338418376293,0.976775425076885,0.9728892331525949,0.15988372093023256,1.204065676309617,LB,ML
0.8098006644518272,0.9581949058693244,0.9341749956163423,0.9801670530227766,0.956618544853839,0.25083056478405313,1.3187772925764192,Base,MC
0.854547342192691,0.9721414728682171,0.9549359985972296,0.9882054073670841,0.9712858926342073,0.16715116279069767,1.1491791577444683,Base,ML
0.8711586378737541,0.9730758582502769,0.9674206557951955,0.977776202459859,0.9725708644760964,0.16154485049833886,1.2538275584206284,CB,MC
0.8674210963455149,0.9730758582502769,0.9574960547080484,0.9875574203349369,0.9722944339589046,0.16154485049833886,1.2184808144087707,CB,ML
0.839078073089701,0.9636281838316723,0.9566894616868314,0.9691974277898178,0.9629028272916593,0.21823089700996678,1.3561290322580646,LB,MC
0.873235049833887,0.9746158637873754,0.9713834823776959,0.977037037037037,0.9742020575046162,0.15230481727574752,1.2014742014742015,LB,ML
0.8045058139534884,0.9569144518272426,0.9326319480974925,0.9790523874387954,0.9552785660404469,0.25851328903654486,1.3223579394583111,Base,MC
0.8498754152823921,0.9713628183831672,0.95356829738734,0.9879732577574304,0.9704659421453682,0.1718230897009967,1.144536652835408,Base,ML
0.8649294019933554,0.9717607973421927,0.9647904611607926,0.9776822204058424,0.9711935609136159,0.16943521594684385,1.2544196771714067,CB,MC
0.8661752491694352,0.9721068660022149,0.9549359985972296,0.9881336865406248,0.9712512483949207,0.16735880398671096,1.2505818463925524,CB,ML
0.832641196013289,0.9622439091915836,0.9529019814132913,0.9700474813466138,0.9613982945901002,0.22653654485049834,1.3535980148883375,LB,MC
0.8675249169435216,0.9734911406423035,0.9682973873399965,0.9777612521689861,0.9730063079254325,0.1590531561461794,1.2006269592476488,LB,ML
0.8044019933554817,0.9567068106312292,0.9318604243380677,0.9793962625778629,0.9550371994393128,0.2597591362126246,1.3280254777070064,Base,MC
0.8461378737541528,0.9708091085271318,0.9523408732246186,0.9880657837287149,0.9698744620439651,0.1751453488372093,1.1383265856950067,Base,ML
0.8664867109634552,0.972124169435216,0.9650710152551288,0.9781403284282363,0.971561722183975,0.16725498338870431,1.2527216174183515,CB,MC
0.8610880398671097,0.9713801218161683,0.9540241977906365,0.9875485533814935,0.9704969498055723,0.17171926910299004,1.2361733931240657,CB,ML
0.840531561461794,0.9633513289036545,0.95356829738734,0.9716276576737538,0.9625132743362832,0.21989202657807308,1.37890625,LB,MC
0.8689784053156147,0.9738372093023255,0.9701209889531826,0.9766973837517212,0.973398078750132,0.1569767441860465,1.1980982567353406,LB,ML
0.8101121262458472,0.95843715393134,0.9344204804488866,0.9804246237627405,0.9568699274581629,0.24937707641196014,1.3132859486057955,Base,MC
0.8540282392026578,0.9718819213732004,0.9552516219533579,0.987349572277802,0.9710354170008735,0.16870847176079734,1.1557610241820768,Base,ML
