Class Accuracy,Bitwise Accuracy,Bitwise Recall,Bitwise Precision,Bitwise F1,Mean Hamming Distance,Mean Error Distance,Training,Model
0.9197736351531292,0.9806507989347537,0.970135416081362,0.990477010010613,0.9802006897824205,0.11609520639147802,1.4470954356846473,Base,MC
0.9678761651131824,0.9933838215712384,0.9925830196100467,0.9940072588132685,0.9932946286742483,0.03969707057256991,1.2357512953367875,Base,ML
0.8805758988015979,0.9633266755437195,0.9928920604596281,0.9366320364677198,0.9639418487303277,0.2200399467376831,1.8425087108013938,CB,MC
0.9616344873501997,0.991469707057257,0.9967410237680508,0.9861300275175807,0.9914071341744563,0.051181757656458056,1.334056399132321,CB,ML
0.9386651131824234,0.9861157345761207,0.9902230713041524,0.9818100782751609,0.9859986292364288,0.08330559254327563,1.3582089552238805,LB,MC
0.9550599201065246,0.9901104083444296,0.9977805248075519,0.9824614788790837,0.9900617481844919,0.05933754993342211,1.3203703703703704,LB,ML
0.9181924101198402,0.980623058144696,0.9709782547620386,0.9895776664280601,0.9801897360994909,0.11626165113182424,1.4211597151576805,Base,MC
0.9664613848202397,0.9931202840656902,0.9922177895150868,0.9938372354795137,0.9930268522423732,0.041278295605858856,1.2307692307692308,Base,ML
0.8759986684420772,0.9623557478917,0.992751587346182,0.9350127011007621,0.9630174692720683,0.22586551264980026,1.8214765100671142,CB,MC
0.9574733688415447,0.9906652241455837,0.9965443614092263,0.9847311290636018,0.9906025274034769,0.056008655126498004,1.3170254403131116,CB,ML
0.9376664447403462,0.9854222148246782,0.9911782884755858,0.979537440653025,0.9853234838223178,0.08746671105193075,1.4032042723631508,LB,MC
0.9524800266311585,0.9892227030625832,0.9973591054672136,0.9811237321394025,0.9891748052997478,0.06466378162450066,1.36077057793345,LB,ML
0.9179427430093209,0.9802208166888593,0.9696578074956453,0.9900745840504876,0.9797598433020126,0.11867509986684421,1.4462474645030425,Base,MC
