Class Accuracy,Bitwise Accuracy,Bitwise Recall,Bitwise Precision,Bitwise F1,Mean Hamming Distance,Mean Error Distance,Training,Model
0.489202657807309,0.8040732281284607,0.6387164650184114,0.9469169179577831,0.7628641437517018,1.175560631229236,2.301422764227642,Base,MC
0.5058139534883721,0.7840704595791805,0.8697878309661582,0.7388584366062917,0.7989948939323165,1.295577242524917,2.621638655462185,Base,ML
0.3481104651162791,0.7424383997785161,0.5683324566017885,0.8628474070918964,0.6852865932300146,1.5453696013289036,2.370600414078675,CB,MC
0.4210963455149502,0.7308450996677741,0.45554971067859024,0.9976958525345622,0.625496569158541,1.6149294019933556,2.7896341463414633,CB,ML
0.3941029900332226,0.6936773255813954,0.7460634753638435,0.6703428283337535,0.7061791505535178,1.837936046511628,3.0334132967786154,LB,MC
0.8672134551495017,0.9434350775193798,0.8898474487112046,0.9949807858207199,0.9394820149212285,0.3393895348837209,2.5559030492572323,LB,ML
0.4878529900332226,0.8033118770764119,0.6368227248816413,0.9472613458528951,0.7616231519345708,1.1801287375415281,2.304277316034867,Base,MC
0.5084094684385382,0.7845030454042082,0.869682623180782,0.7394519485940901,0.7992973635015794,1.2929817275747508,2.6302006335797254,Base,ML
0.35205564784053156,0.7413828903654485,0.5689987725758373,0.8593294846671257,0.684656933074521,1.551702657807309,2.3948085242749557,CB,MC
0.42203073089701,0.7299107142857143,0.4533403471856917,0.9983781278962002,0.6235438824976485,1.6205357142857142,2.803844081192743,CB,ML
0.39368770764119604,0.6938849667774086,0.746449237243556,0.6704781704781705,0.7064270423657093,1.8366901993355482,3.029280821917808,LB,MC
0.8658637873754153,0.9435562015503876,0.8904085568998773,0.994633133544874,0.9396395396173347,0.3386627906976744,2.524767801857585,LB,ML
0.4956395348837209,0.805578626799557,0.641136244082062,0.9479906663209748,0.7649372384937239,1.166528239202658,2.312885961300947,Base,MC
0.5127699335548173,0.7869428294573644,0.8716815711029283,0.741748731721874,0.8014832728738412,1.278343023255814,2.623694864692095,Base,ML
0.3535091362126246,0.7440130121816169,0.5730317376819218,0.8618598027322116,0.6883767957197625,1.535921926910299,2.375782881002088,CB,MC
0.42493770764119604,0.733094545957918,0.45986322987901107,0.9982490864799025,0.6296607524429185,1.6014327242524917,2.7847987001263768,CB,ML
0.4004360465116279,0.6958921650055371,0.7459231983166754,0.6731012658227848,0.7076436829410296,1.8246470099667773,3.0432900432900434,LB,MC
0.8665905315614618,0.9443867663344407,0.8920918814658951,0.9946432062561095,0.9405805139582178,0.3336794019933555,2.5011673151750973,LB,ML
0.48712624584717606,0.8018064784053156,0.6338067683675259,0.9469740634005763,0.7593697478991597,1.1891611295681064,2.3186234817813767,Base,MC
0.5049833887043189,0.7811634828349945,0.8668069437138348,0.7363701364475957,0.7962822763808574,1.3130191029900333,2.6524748322147653,Base,ML
0.34572259136212624,0.7398947951273532,0.5648956689461687,0.859872951476005,0.6818489671520488,1.5606312292358804,2.385274516026658,CB,MC
0.4221345514950166,0.729858803986711,0.4532351394003156,0.99837775202781,0.6234442836468885,1.6208471760797343,2.8048868127919513,CB,ML
0.3945182724252492,0.694092607973422,0.7450464667718745,0.6711632021229544,0.7061775997606742,1.8354443521594683,3.031378600823045,LB,MC
0.8643064784053156,0.9422065337763013,0.8871821848150097,0.9951614806655914,0.9380747552654999,0.3467607973421927,2.5554705432287683,LB,ML
0.49844269102990035,0.8086067275747508,0.64643170261266,0.9495672779723883,0.7692115091701963,1.148359634551495,2.289588077002691,Base,MC
0.5087209302325582,0.7850740586932448,0.8698930387515342,0.740094283327366,0.7997614096177718,1.2895556478405317,2.624894336432798,Base,ML
0.3482142857142857,0.7425249169435216,0.569700157811678,0.8615751789976134,0.6858771374287524,1.5448504983388704,2.3701815864925138,CB,MC
0.4228612956810631,0.7321428571428571,0.4581448360512011,0.9977850759948064,0.6279561622764852,1.6071428571428572,2.7846735024284945,CB,ML
0.39306478405315615,0.6934869878183831,0.7456777134841311,0.6702285263987392,0.7059428950863214,1.839078073089701,3.030106055422511,LB,MC
0.8621262458471761,0.9436773255813954,0.8900578642819569,0.9952941176470588,0.9397389613996112,0.3379360465116279,2.45105421686747,LB,ML
0.48546511627906974,0.8008547895902547,0.6340171839382781,0.9439745196324144,0.758554135985063,1.1948712624584719,2.322235673930589,Base,MC
0.49730066445182725,0.7799349390919158,0.8667017359284587,0.73485772055544,0.7953528787049851,1.320390365448505,2.6266005782734405,Base,ML
0.34156976744186046,0.7362437707641196,0.5596352796773628,0.8559322033898306,0.6767743166733815,1.5825373754152825,2.403500473036897,CB,MC
0.41102574750830567,0.7257405869324474,0.44506400140277047,0.997955492647637,0.6155898331393093,1.6455564784053156,2.793936188965274,CB,ML
0.38299418604651164,0.6879498892580288,0.7409082938804138,0.6649356371762188,0.700869161358811,1.8723006644518272,3.0344943631162713,LB,MC
0.8606727574750831,0.9417739479512736,0.886621076626337,0.9948060124340914,0.9376031448756699,0.3493563122923588,2.507451564828614,LB,ML
0.49273255813953487,0.8040213178294574,0.6377695949500263,0.9480268988166606,0.7625476959201644,1.1758720930232558,2.318051575931232,Base,MC
0.5044642857142857,0.7834302325581395,0.8679992986147642,0.7387696624182909,0.7981876229481765,1.2994186046511629,2.622250157133878,Base,ML
0.3476951827242525,0.7414694075304541,0.5654918463966333,0.863407581923324,0.683393019855481,1.5511835548172757,2.378004138150565,CB,MC
0.41985049833887045,0.7297376799557033,0.4533052779238997,0.9976844705155913,0.6233753707409998,1.6215739202657806,2.7950966356478166,CB,ML
0.39244186046511625,0.6922757475083057,0.743748904085569,0.6693388038504025,0.7045847176079734,1.8463455149501662,3.038961038961039,LB,MC
0.8665905315614618,0.9435215946843853,0.890198141329125,0.9947877885331348,0.939591353272135,0.3388704318936877,2.540077821011673,LB,ML
0.4908637873754153,0.8044192967884828,0.6379449412589865,0.9489306207616067,0.7629652930690993,1.173484219269103,2.304853181076672,Base,MC
0.5024916943521595,0.7802117940199336,0.8659302121690339,0.7355157725417771,0.7954128144831362,1.3187292358803986,2.6506677796327214,Base,ML
0.34011627906976744,0.7380433277962348,0.5629668595476065,0.8570742124933262,0.679563975023812,1.5717400332225913,2.381843926998112,CB,MC
0.4146594684385382,0.7265365448504983,0.44657197965982814,0.9981970682762404,0.6170769528978484,1.64078073089701,2.8031216743526075,CB,ML
0.38725083056478404,0.6913413621262459,0.7429773803261441,0.6684335068622811,0.7037369207772795,1.8519518272425248,3.0223652998983397,LB,MC
0.8652408637873754,0.9432620431893688,0.8896019638786603,0.9948623421444819,0.9392923925721585,0.34042774086378735,2.526194144838213,LB,ML
0.5,0.80687638427464,0.6431351920042083,0.9490271165390188,0.7666966282740025,1.1587416943521596,2.317483388704319,Base,MC
0.5120431893687708,0.785904623477298,0.8703489391548308,0.7409685316773154,0.8004644487090583,1.2845722591362125,2.632553191489362,Base,ML
0.3504983388704319,0.7423518826135105,0.5706119586182711,0.8601258127610086,0.6860769101028841,1.5458887043189369,2.3801150895140664,CB,MC
0.42483388704318936,0.7325581395348837,0.4588812905488339,0.9980169323468843,0.6286936049584394,1.6046511627906976,2.7898916967509026,CB,ML
